subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
al_la_ 1998_11_06_661_f 1021 2 1 0 35 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 881 24-Feb-2022 11:21:51 -7.218902e+01 -2.482128e+02 0 1
al_la_ 1998_11_06_661_f 1021 2 2 0 12 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 538 24-Feb-2022 11:21:54 -2.977314e+02 2.781910e+02 0 0
al_la_ 1998_11_06_661_f 1021 2 3 0 71 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 530 24-Feb-2022 11:21:57 3.012358e+02 1.485127e+02 0 0
al_la_ 1998_11_06_661_f 1021 2 4 0 65 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 659 24-Feb-2022 11:22:18 -2.320976e+02 -3.739144e+02 0 1
al_la_ 1998_11_06_661_f 1021 2 5 0 21 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 752 24-Feb-2022 11:22:22 -3.214736e+02 -2.534022e+02 0 0
al_la_ 1998_11_06_661_f 1021 2 6 0 38 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 480 24-Feb-2022 11:22:24 3.093691e+02 -1.258999e+02 0 0
al_la_ 1998_11_06_661_f 1021 2 7 0 17 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 535 24-Feb-2022 11:22:27 5.603875e+01 4.657519e+02 0 0
al_la_ 1998_11_06_661_f 1021 2 8 0 41 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 576 24-Feb-2022 11:22:42 1.727302e+02 -9.896477e+01 0 1
al_la_ 1998_11_06_661_f 1021 2 9 0 54 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 507 24-Feb-2022 11:22:45 3.469664e+02 7.018076e+01 0 0
al_la_ 1998_11_06_661_f 1021 2 10 0 40 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 544 24-Feb-2022 11:22:48 -2.685210e+02 -4.918666e+02 0 0
