subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
so_br_ 1997_01_09_165_f 1010 1 1 0 45 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 1054 15-Feb-2022 11:15:18 -2.662817e+02 4.780841e+02 0 1
so_br_ 1997_01_09_165_f 1010 1 2 0 35 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 489 15-Feb-2022 11:15:21 -1.923175e+02 2.723352e+02 0 0
so_br_ 1997_01_09_165_f 1010 1 3 0 46 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 600 15-Feb-2022 11:15:24 1.624188e+02 6.924644e+01 0 0
so_br_ 1997_01_09_165_f 1010 1 4 0 38 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 765 15-Feb-2022 11:15:41 4.799529e+02 -1.663466e+01 0 1
so_br_ 1997_01_09_165_f 1010 1 5 0 30 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 696 15-Feb-2022 11:15:44 -1.966189e+02 1.276219e+02 0 0
so_br_ 1997_01_09_165_f 1010 1 6 0 80 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 479 15-Feb-2022 11:15:47 1.297178e+02 -3.166441e+02 0 0
so_br_ 1997_01_09_165_f 1010 1 7 0 69 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 672 15-Feb-2022 11:15:50 -4.298856e+02 3.190962e+02 0 0
so_br_ 1997_01_09_165_f 1010 1 8 0 21 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 567 15-Feb-2022 11:16:09 4.007091e+02 2.389918e+01 0 1
so_br_ 1997_01_09_165_f 1010 1 9 0 12 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 709 15-Feb-2022 11:16:12 1.723883e+02 2.754829e+02 0 0
so_br_ 1997_01_09_165_f 1010 1 10 0 5 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 590 15-Feb-2022 11:16:15 -4.984892e+02 -3.817063e+02 0 0
so_br_ 1997_01_09_165_f 1010 1 11 0 29 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 522 15-Feb-2022 11:16:18 -3.981233e+02 -4.374645e+02 0 0
so_br_ 1997_01_09_165_f 1010 1 12 0 66 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 642 15-Feb-2022 11:16:40 -2.887177e+02 -2.547003e+02 0 1
so_br_ 1997_01_09_165_f 1010 1 13 0 70 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 476 15-Feb-2022 11:16:42 -1.617741e+02 -8.358300e+01 0 0
so_br_ 1997_01_09_165_f 1010 1 14 0 77 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 774 15-Feb-2022 11:16:46 4.674332e+02 4.904183e+02 0 0
so_br_ 1997_01_09_165_f 1010 1 15 0 15 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 761 15-Feb-2022 11:16:49 -2.875943e+02 2.896734e+02 0 0
so_br_ 1997_01_09_165_f 1010 1 16 0 73 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 637 15-Feb-2022 11:17:11 -2.749304e+02 -3.409827e+02 0 1
so_br_ 1997_01_09_165_f 1010 1 17 0 13 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 751 15-Feb-2022 11:17:14 1.343460e+02 -1.999402e+02 0 0
so_br_ 1997_01_09_165_f 1010 1 18 0 43 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 469 15-Feb-2022 11:17:17 4.460570e+01 2.740578e+02 0 0
so_br_ 1997_01_09_165_f 1010 1 19 0 56 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 850 15-Feb-2022 11:17:20 4.546925e+02 3.257460e+02 0 0
so_br_ 1997_01_09_165_f 1010 1 20 0 37 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 799 15-Feb-2022 11:17:37 -3.188337e+01 4.835594e+02 0 1
so_br_ 1997_01_09_165_f 1010 1 21 0 44 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 507 15-Feb-2022 11:17:40 -1.410174e+02 9.927355e+01 0 0
so_br_ 1997_01_09_165_f 1010 1 22 0 24 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 525 15-Feb-2022 11:17:43 -1.846115e+02 -1.163386e+02 0 0
so_br_ 1997_01_09_165_f 1010 1 23 0 8 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 564 15-Feb-2022 11:17:46 3.352636e+02 -8.097852e+01 0 0
