subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
so_br_ 1997_01_09_165_f 1013 4 1 0 13 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 647 15-Feb-2022 11:47:40 7.081963e+01 -2.303978e+02 0 1
so_br_ 1997_01_09_165_f 1013 4 2 0 54 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 631 15-Feb-2022 11:47:43 -4.939220e+02 3.200573e+02 0 0
so_br_ 1997_01_09_165_f 1013 4 3 0 16 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 494 15-Feb-2022 11:47:46 8.405319e+01 3.384099e+02 0 0
so_br_ 1997_01_09_165_f 1013 4 4 0 18 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 817 15-Feb-2022 11:48:11 -4.853015e+02 2.516596e+02 0 1
so_br_ 1997_01_09_165_f 1013 4 5 0 34 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 560 15-Feb-2022 11:48:14 -4.841227e+02 -2.396860e+02 0 0
so_br_ 1997_01_09_165_f 1013 4 6 0 78 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 610 15-Feb-2022 11:48:17 4.857055e+02 -1.670600e+00 0 0
so_br_ 1997_01_09_165_f 1013 4 7 0 62 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 547 15-Feb-2022 11:48:20 -4.398453e+02 4.271497e+02 0 0
so_br_ 1997_01_09_165_f 1013 4 8 0 72 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 633 15-Feb-2022 11:48:41 1.279711e+02 4.759520e+02 0 1
so_br_ 1997_01_09_165_f 1013 4 9 0 50 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 518 15-Feb-2022 11:48:44 1.522773e+02 -3.186125e+02 0 0
so_br_ 1997_01_09_165_f 1013 4 10 0 36 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 587 15-Feb-2022 11:48:47 2.966184e+02 -4.416851e+02 0 0
so_br_ 1997_01_09_165_f 1013 4 11 0 42 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 355 15-Feb-2022 11:48:50 2.312567e+02 1.478182e+02 0 0
so_br_ 1997_01_09_165_f 1013 4 12 0 77 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 600 15-Feb-2022 11:49:11 6.480462e+01 -1.293395e+02 0 1
