subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
an_ca_ 2001_11_07_041_m 1070 1 1 0 36 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 1492 06-Sep-2022 11:32:58 4.778041e+02 4.053149e+01 0 1
an_ca_ 2001_11_07_041_m 1070 1 2 0 75 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 679 06-Sep-2022 11:33:01 -5.569791e+01 -3.732044e+02 0 0
an_ca_ 2001_11_07_041_m 1070 1 3 0 27 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 687 06-Sep-2022 11:33:04 -8.413160e+01 -4.150822e+02 0 0
an_ca_ 2001_11_07_041_m 1070 1 4 0 44 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 1081 06-Sep-2022 11:33:19 4.642850e+02 1.009832e+02 0 1
an_ca_ 2001_11_07_041_m 1070 1 5 0 52 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 1055 06-Sep-2022 11:33:22 4.089780e+02 -1.410329e+02 0 0
an_ca_ 2001_11_07_041_m 1070 1 6 0 78 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 987 06-Sep-2022 11:33:26 2.852803e+02 -4.707518e+02 0 0
an_ca_ 2001_11_07_041_m 1070 1 7 0 72 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 978 06-Sep-2022 11:33:29 -4.882851e+02 -1.164320e+01 0 0
an_ca_ 2001_11_07_041_m 1070 1 8 0 38 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 1195 06-Sep-2022 11:33:46 3.346350e+01 2.349732e+02 0 1
an_ca_ 2001_11_07_041_m 1070 1 9 0 29 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 1066 06-Sep-2022 11:33:50 1.985982e+02 2.281710e+02 0 0
an_ca_ 2001_11_07_041_m 1070 1 10 0 19 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 768 06-Sep-2022 11:33:53 -2.414504e+02 1.585391e+02 0 0
an_ca_ 2001_11_07_041_m 1070 1 11 0 62 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 793 06-Sep-2022 11:33:56 -3.662335e+02 -1.420868e+01 0 0
an_ca_ 2001_11_07_041_m 1070 1 12 0 73 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 668 06-Sep-2022 11:34:18 1.138598e+02 -5.558501e+01 0 1
