subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
so_pr_ 1999_01_08_759_f 1006 2 1 0 24 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 1048 15-Feb-2022 10:23:48 2.310378e+02 -1.226157e+02 0 1
so_pr_ 1999_01_08_759_f 1006 2 2 0 46 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 532 15-Feb-2022 10:23:51 -3.255882e+02 -5.034659e+01 0 0
so_pr_ 1999_01_08_759_f 1006 2 3 0 53 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 441 15-Feb-2022 10:23:54 -4.157324e+02 -1.936514e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 4 0 27 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 716 15-Feb-2022 10:24:11 -1.898623e+02 -3.295467e+02 0 1
so_pr_ 1999_01_08_759_f 1006 2 5 0 9 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 493 15-Feb-2022 10:24:14 3.310828e+02 -4.928734e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 6 0 70 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 642 15-Feb-2022 10:24:17 -1.474111e+02 3.486274e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 7 0 30 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 579 15-Feb-2022 10:24:20 -3.788060e+02 -3.594818e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 8 0 32 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 678 15-Feb-2022 10:24:37 -3.467514e+02 6.689162e+01 0 1
so_pr_ 1999_01_08_759_f 1006 2 9 0 14 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 564 15-Feb-2022 10:24:40 -4.642362e+02 -4.932035e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 10 0 45 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 526 15-Feb-2022 10:24:43 1.412711e+02 1.721560e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 11 0 6 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 578 15-Feb-2022 10:24:46 3.914336e+02 3.745520e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 12 0 75 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 569 15-Feb-2022 10:25:07 4.954299e+01 -3.552718e+02 0 1
so_pr_ 1999_01_08_759_f 1006 2 13 0 5 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 450 15-Feb-2022 10:25:10 -3.716684e+02 -9.942096e+00 0 0
so_pr_ 1999_01_08_759_f 1006 2 14 0 12 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 505 15-Feb-2022 10:25:13 -2.316685e+02 3.860808e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 15 0 59 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 555 15-Feb-2022 10:25:16 2.175364e+02 4.803823e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 16 0 21 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 650 15-Feb-2022 10:25:34 4.588081e+02 2.031807e+02 0 1
so_pr_ 1999_01_08_759_f 1006 2 17 0 57 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 419 15-Feb-2022 10:25:37 8.157662e+01 -1.049332e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 18 0 16 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 516 15-Feb-2022 10:25:39 -6.918467e+01 3.551468e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 19 0 65 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 514 15-Feb-2022 10:25:42 -2.506559e+02 -3.664596e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 20 0 1 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 583 15-Feb-2022 10:26:07 -2.027607e+02 2.401549e+02 0 1
so_pr_ 1999_01_08_759_f 1006 2 21 0 56 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 525 15-Feb-2022 10:26:10 -1.752780e+02 4.180158e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 22 0 43 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 544 15-Feb-2022 10:26:13 4.350880e+02 1.193736e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 23 0 17 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 446 15-Feb-2022 10:26:16 3.168483e+02 -1.666872e+02 0 0
so_pr_ 1999_01_08_759_f 1006 2 24 0 11 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 601 15-Feb-2022 10:26:40 2.431620e+02 1.153549e+02 0 1
