subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
so_pr_ 1999_01_08_759_f 1007 3 1 0 35 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 653 15-Feb-2022 10:38:00 3.078623e+02 -2.211891e+02 0 1
so_pr_ 1999_01_08_759_f 1007 3 2 0 51 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 769 15-Feb-2022 10:38:03 1.587582e+02 -4.627080e+00 0 0
so_pr_ 1999_01_08_759_f 1007 3 3 0 32 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 546 15-Feb-2022 10:38:06 -3.305682e+02 -3.373633e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 4 0 46 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 703 15-Feb-2022 10:38:21 -3.463630e+02 -1.639095e+02 0 1
so_pr_ 1999_01_08_759_f 1007 3 5 0 54 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 616 15-Feb-2022 10:38:23 -3.852102e+02 -4.196236e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 6 0 24 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 546 15-Feb-2022 10:38:26 -1.366210e+02 8.416849e+00 0 0
so_pr_ 1999_01_08_759_f 1007 3 7 0 39 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 616 15-Feb-2022 10:38:29 3.255875e+01 4.030971e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 8 0 62 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 560 15-Feb-2022 10:38:50 2.298768e+02 8.229295e+01 0 1
so_pr_ 1999_01_08_759_f 1007 3 9 0 45 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 432 15-Feb-2022 10:38:53 3.034284e+02 -2.278489e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 10 0 22 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 649 15-Feb-2022 10:38:56 2.721675e+02 4.127120e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 11 0 30 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 611 15-Feb-2022 10:38:59 -2.480004e+02 -1.197124e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 12 0 50 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 988 15-Feb-2022 10:39:18 -3.010741e+01 4.159498e+02 0 1
so_pr_ 1999_01_08_759_f 1007 3 13 0 6 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 629 15-Feb-2022 10:39:21 6.204368e+01 4.456827e-01 0 0
so_pr_ 1999_01_08_759_f 1007 3 14 0 23 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 770 15-Feb-2022 10:39:24 2.176139e+02 4.384939e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 15 0 12 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 628 15-Feb-2022 10:39:27 -3.172075e+02 8.834648e+01 0 0
so_pr_ 1999_01_08_759_f 1007 3 16 0 4 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 769 15-Feb-2022 10:39:52 -1.263876e+02 -8.391565e+01 0 1
so_pr_ 1999_01_08_759_f 1007 3 17 0 56 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 547 15-Feb-2022 10:39:55 -3.128784e+02 -2.190048e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 18 0 27 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 923 15-Feb-2022 10:39:58 -4.247215e+02 3.939158e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 19 0 36 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 525 15-Feb-2022 10:40:01 3.464519e+01 3.843624e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 20 0 55 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 734 15-Feb-2022 10:40:20 1.634455e+02 -3.517098e+02 0 1
so_pr_ 1999_01_08_759_f 1007 3 21 0 77 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 511 15-Feb-2022 10:40:23 -2.123836e+02 3.198169e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 22 0 8 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 506 15-Feb-2022 10:40:26 1.691132e+01 1.788023e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 23 0 42 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 548 15-Feb-2022 10:40:29 1.276793e+02 3.545629e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 24 0 7 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 809 15-Feb-2022 10:40:54 1.726247e+01 -6.300269e+01 0 1
so_pr_ 1999_01_08_759_f 1007 3 25 0 2 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 686 15-Feb-2022 10:40:57 -1.124378e+02 -2.901043e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 26 0 31 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 790 15-Feb-2022 10:41:00 8.162821e+01 -7.913428e+01 0 0
so_pr_ 1999_01_08_759_f 1007 3 27 0 65 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 489 15-Feb-2022 10:41:03 1.473565e+02 -3.065125e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 28 0 38 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 944 15-Feb-2022 10:41:20 1.588965e+02 2.391935e+02 0 1
so_pr_ 1999_01_08_759_f 1007 3 29 0 13 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 394 15-Feb-2022 10:41:23 -2.289722e+01 -3.055336e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 30 0 72 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 578 15-Feb-2022 10:41:26 -2.595938e+02 -2.659986e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 31 0 64 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 498 15-Feb-2022 10:41:28 -4.686412e+02 -4.914883e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 32 0 59 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 888 15-Feb-2022 10:41:50 -4.399899e+02 4.435275e+02 0 1
so_pr_ 1999_01_08_759_f 1007 3 33 0 29 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 490 15-Feb-2022 10:41:52 -4.235995e+02 3.742875e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 34 0 40 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 439 15-Feb-2022 10:41:55 6.398492e+01 -1.861069e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 35 0 25 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 471 15-Feb-2022 10:41:58 2.359831e+02 1.003542e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 36 0 49 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 695 15-Feb-2022 10:42:17 -3.448391e+02 -1.249410e+02 0 1
so_pr_ 1999_01_08_759_f 1007 3 37 0 11 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 718 15-Feb-2022 10:42:20 3.823230e+02 -1.156309e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 38 0 48 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 592 15-Feb-2022 10:42:23 9.810700e+01 -1.123170e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 39 0 41 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 498 15-Feb-2022 10:42:26 1.622700e+02 1.754817e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 40 0 47 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 864 15-Feb-2022 10:42:41 -2.905502e+02 8.790415e+01 0 1
so_pr_ 1999_01_08_759_f 1007 3 41 0 60 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 611 15-Feb-2022 10:42:44 -6.587576e+01 1.922224e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 42 0 44 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 523 15-Feb-2022 10:42:47 -8.268109e+01 -4.644895e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 43 0 80 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 456 15-Feb-2022 10:42:49 -5.170501e+01 -1.501299e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 44 0 34 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 754 15-Feb-2022 10:43:06 4.849521e+02 -2.764203e+02 0 1
so_pr_ 1999_01_08_759_f 1007 3 45 0 14 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 610 15-Feb-2022 10:43:09 3.152098e+02 3.637966e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 46 0 71 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 760 15-Feb-2022 10:43:12 4.729383e+01 2.681018e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 47 0 3 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 775 15-Feb-2022 10:43:15 1.264764e+02 -2.153682e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 48 0 28 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 727 15-Feb-2022 10:43:32 -3.175951e+02 -4.442040e+01 0 1
so_pr_ 1999_01_08_759_f 1007 3 49 0 69 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 563 15-Feb-2022 10:43:35 4.127443e+02 -3.952754e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 50 0 15 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 646 15-Feb-2022 10:43:38 -3.635191e+02 1.728551e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 51 0 17 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 509 15-Feb-2022 10:43:41 -2.277006e+02 -4.812318e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 52 0 70 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 764 15-Feb-2022 10:44:03 -7.307715e+01 3.611731e+01 0 1
so_pr_ 1999_01_08_759_f 1007 3 53 0 1 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 604 15-Feb-2022 10:44:06 -4.398295e+02 -4.306673e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 54 0 52 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 518 15-Feb-2022 10:44:09 2.044997e+02 -3.908537e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 55 0 10 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 728 15-Feb-2022 10:44:12 4.586057e+01 8.125515e+01 0 0
so_pr_ 1999_01_08_759_f 1007 3 56 0 58 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 688 15-Feb-2022 10:44:33 -3.105611e+02 -2.317376e+02 0 1
so_pr_ 1999_01_08_759_f 1007 3 57 0 57 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 521 15-Feb-2022 10:44:35 -3.218413e+02 -1.760895e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 58 0 63 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 685 15-Feb-2022 10:44:38 -4.850329e+02 3.306517e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 59 0 75 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 597 15-Feb-2022 10:44:41 -1.952044e+02 4.042126e+01 0 0
so_pr_ 1999_01_08_759_f 1007 3 60 0 76 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 637 15-Feb-2022 10:45:03 4.231000e+02 -7.408815e+01 0 1
so_pr_ 1999_01_08_759_f 1007 3 61 0 37 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 509 15-Feb-2022 10:45:06 2.432946e+02 -1.127141e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 62 0 20 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 565 15-Feb-2022 10:45:09 1.799646e+01 3.019728e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 63 0 61 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 633 15-Feb-2022 10:45:12 -4.384562e+02 -2.757976e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 64 0 67 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 726 15-Feb-2022 10:45:33 -1.845599e+02 -2.965019e+02 0 1
so_pr_ 1999_01_08_759_f 1007 3 65 0 5 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 408 15-Feb-2022 10:45:36 -2.831945e+01 -1.768527e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 66 0 19 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 575 15-Feb-2022 10:45:39 -8.096049e+01 -2.706448e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 67 0 18 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 756 15-Feb-2022 10:45:42 2.860149e+02 9.995068e+01 0 0
so_pr_ 1999_01_08_759_f 1007 3 68 0 53 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 696 15-Feb-2022 10:46:01 2.589676e+02 6.344815e+01 0 1
so_pr_ 1999_01_08_759_f 1007 3 69 0 9 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 540 15-Feb-2022 10:46:04 -1.927257e+02 -4.897714e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 70 0 26 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 583 15-Feb-2022 10:46:07 2.057914e+02 -4.359536e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 71 0 16 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 457 15-Feb-2022 10:46:10 1.260129e+02 -6.724440e+01 0 0
so_pr_ 1999_01_08_759_f 1007 3 72 0 68 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 610 15-Feb-2022 10:46:31 8.127782e+01 3.638003e+02 0 1
so_pr_ 1999_01_08_759_f 1007 3 73 0 79 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 640 15-Feb-2022 10:46:34 -4.057003e+02 -4.853759e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 74 0 78 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 543 15-Feb-2022 10:46:37 -6.343454e+00 7.266004e+01 0 0
so_pr_ 1999_01_08_759_f 1007 3 75 0 43 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 619 15-Feb-2022 10:46:40 2.277529e+02 -1.829488e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 76 0 74 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 720 15-Feb-2022 10:47:02 -7.655270e+01 -3.783489e+02 0 1
so_pr_ 1999_01_08_759_f 1007 3 77 0 73 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 586 15-Feb-2022 10:47:05 2.259379e+02 4.267436e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 78 0 21 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 602 15-Feb-2022 10:47:08 -2.149284e+02 4.803659e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 79 0 66 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 957 15-Feb-2022 10:47:11 3.596829e+02 1.156501e+02 0 0
so_pr_ 1999_01_08_759_f 1007 3 80 0 33 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 618 15-Feb-2022 10:47:14 -3.988424e+02 -2.537424e+02 0 0
