subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
la_pr_ 1997_07_02_578_f 1068 4 1 0 57 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 781 06-Sep-2022 11:05:42 3.854555e+02 -3.458750e+02 0 1
la_pr_ 1997_07_02_578_f 1068 4 2 0 43 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 503 06-Sep-2022 11:05:45 -2.304921e+02 -1.303970e+02 0 0
la_pr_ 1997_07_02_578_f 1068 4 3 0 39 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 542 06-Sep-2022 11:05:48 2.152828e+02 -1.168988e+02 0 0
la_pr_ 1997_07_02_578_f 1068 4 4 0 4 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 1008 06-Sep-2022 11:06:13 2.967665e+00 -4.133458e+02 0 1
la_pr_ 1997_07_02_578_f 1068 4 5 0 62 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 636 06-Sep-2022 11:06:16 -4.319645e+02 -1.568890e+02 0 0
la_pr_ 1997_07_02_578_f 1068 4 6 0 36 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 689 06-Sep-2022 11:06:19 -4.196425e+02 9.323851e+01 0 0
la_pr_ 1997_07_02_578_f 1068 4 7 0 35 -45 45 right 0 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 461 06-Sep-2022 11:06:23 9.288547e+01 2.185911e+02 0 0
la_pr_ 1997_07_02_578_f 1068 4 8 0 42 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 696 06-Sep-2022 11:06:37 -4.899117e+02 -2.195383e+02 0 1
la_pr_ 1997_07_02_578_f 1068 4 9 0 25 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 651 06-Sep-2022 11:06:41 8.983836e+01 3.016345e+02 0 0
la_pr_ 1997_07_02_578_f 1068 4 10 0 77 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 753 06-Sep-2022 11:06:44 2.162024e+02 4.546288e+02 0 0
la_pr_ 1997_07_02_578_f 1068 4 11 0 8 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 634 06-Sep-2022 11:06:47 3.291890e+02 -2.975810e+01 0 0
la_pr_ 1997_07_02_578_f 1068 4 12 0 18 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 751 06-Sep-2022 11:07:11 -2.007925e+02 6.960029e+01 0 1
la_pr_ 1997_07_02_578_f 1068 4 13 0 48 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 760 06-Sep-2022 11:07:15 6.555636e+00 1.169612e+02 0 0
la_pr_ 1997_07_02_578_f 1068 4 14 0 10 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 600 06-Sep-2022 11:07:18 -3.094763e+02 1.559057e+02 0 0
la_pr_ 1997_07_02_578_f 1068 4 15 0 60 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 529 06-Sep-2022 11:07:20 2.862065e+02 -8.004931e+01 0 0
la_pr_ 1997_07_02_578_f 1068 4 16 0 23 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 909 06-Sep-2022 11:07:39 -5.148369e+01 -3.134074e+02 0 1
la_pr_ 1997_07_02_578_f 1068 4 17 0 75 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 641 06-Sep-2022 11:07:42 -1.396325e+02 -4.468088e+00 0 0
la_pr_ 1997_07_02_578_f 1068 4 18 0 34 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 607 06-Sep-2022 11:07:45 -3.543503e+02 -9.922269e+01 0 0
