subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
an_ca_ 2001_11_07_041_m 1072 3 1 0 62 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 659 06-Sep-2022 11:54:35 4.534139e+02 4.882312e+02 0 1
an_ca_ 2001_11_07_041_m 1072 3 2 0 52 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 526 06-Sep-2022 11:54:38 1.306820e+00 1.111830e+01 0 0
an_ca_ 2001_11_07_041_m 1072 3 3 0 46 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 753 06-Sep-2022 11:54:41 -4.516328e+02 9.799438e+01 0 0
an_ca_ 2001_11_07_041_m 1072 3 4 0 51 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 586 06-Sep-2022 11:55:00 -1.638753e+02 -6.329701e+00 0 1
an_ca_ 2001_11_07_041_m 1072 3 5 0 47 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 649 06-Sep-2022 11:55:03 4.807410e+02 -1.272702e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 6 0 78 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 629 06-Sep-2022 11:55:06 2.689529e+02 -1.709017e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 7 0 39 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 575 06-Sep-2022 11:55:09 -2.015059e+02 -2.632349e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 8 0 42 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 808 06-Sep-2022 11:55:24 -4.086128e+01 5.196413e+01 0 1
an_ca_ 2001_11_07_041_m 1072 3 9 0 45 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 630 06-Sep-2022 11:55:27 3.487802e+02 -4.298653e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 10 0 36 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 557 06-Sep-2022 11:55:30 2.678399e+02 -3.352016e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 11 0 24 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 584 06-Sep-2022 11:55:33 2.067613e+02 -4.800488e+01 0 0
an_ca_ 2001_11_07_041_m 1072 3 12 0 21 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 708 06-Sep-2022 11:55:51 3.255374e+02 -1.851561e+02 0 1
an_ca_ 2001_11_07_041_m 1072 3 13 0 11 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 544 06-Sep-2022 11:55:54 -2.509782e+02 -2.113108e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 14 0 14 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 650 06-Sep-2022 11:55:57 -1.986651e+02 3.593043e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 15 0 8 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 664 06-Sep-2022 11:56:00 3.022884e+02 -1.853351e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 16 0 22 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 780 06-Sep-2022 11:56:18 4.398041e+02 -3.995993e+02 0 1
an_ca_ 2001_11_07_041_m 1072 3 17 0 1 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/1_noeffect.mov 741 06-Sep-2022 11:56:21 -3.380375e+02 -4.010296e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 18 0 18 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 528 06-Sep-2022 11:56:24 -1.478795e+02 -2.312964e+01 0 0
an_ca_ 2001_11_07_041_m 1072 3 19 0 37 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 665 06-Sep-2022 11:56:27 4.147012e+02 2.238594e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 20 0 59 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 767 06-Sep-2022 11:56:48 -4.912047e+02 -9.431985e+01 0 1
an_ca_ 2001_11_07_041_m 1072 3 21 0 72 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 640 06-Sep-2022 11:56:51 2.949894e+02 -3.863137e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 22 0 58 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 684 06-Sep-2022 11:56:54 -1.820618e+02 -6.040326e+01 0 0
an_ca_ 2001_11_07_041_m 1072 3 23 0 12 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 682 06-Sep-2022 11:56:57 -4.210524e+02 -2.685486e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 24 0 73 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 689 06-Sep-2022 11:57:19 -7.718062e+01 -9.405585e+01 0 1
an_ca_ 2001_11_07_041_m 1072 3 25 0 68 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 507 06-Sep-2022 11:57:22 -4.244457e+01 2.914851e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 26 0 53 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 540 06-Sep-2022 11:57:25 2.715698e+02 -4.319389e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 27 0 69 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 550 06-Sep-2022 11:57:28 -4.995442e+01 4.597637e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 28 0 41 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 543 06-Sep-2022 11:57:42 4.278399e+02 -1.609259e+01 0 1
an_ca_ 2001_11_07_041_m 1072 3 29 0 61 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 690 06-Sep-2022 11:57:45 4.363917e+02 -1.110693e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 30 0 17 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 605 06-Sep-2022 11:57:48 -3.417225e+02 -3.492002e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 31 0 19 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 474 06-Sep-2022 11:57:51 -1.391819e+02 -1.407311e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 32 0 55 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/7_noeffect.mov 740 06-Sep-2022 11:58:10 -3.351242e+02 -3.125289e+02 0 1
an_ca_ 2001_11_07_041_m 1072 3 33 0 70 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 597 06-Sep-2022 11:58:13 3.568582e+02 4.239414e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 34 0 33 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/5_noeffect.mov 598 06-Sep-2022 11:58:16 -7.498718e+01 4.296293e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 35 0 66 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 697 06-Sep-2022 11:58:19 2.125785e+02 3.529584e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 36 0 15 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 555 06-Sep-2022 11:58:44 2.257179e+01 -4.177099e+02 0 1
an_ca_ 2001_11_07_041_m 1072 3 37 0 44 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/6_noeffect.mov 549 06-Sep-2022 11:58:47 -3.554912e+02 -4.884396e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 38 0 57 45 45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/8_noeffect.mov 665 06-Sep-2022 11:58:50 3.443448e+02 1.939868e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 39 0 26 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/4_noeffect.mov 557 06-Sep-2022 11:58:53 1.649589e+02 -3.476381e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 40 0 80 -45 -45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/9_noeffect.mov 603 06-Sep-2022 11:59:14 -3.160177e+02 2.447397e+02 0 1
an_ca_ 2001_11_07_041_m 1072 3 41 0 10 45 -45 right 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/2_noeffect.mov 522 06-Sep-2022 11:59:17 1.777249e+02 -2.543013e+02 0 0
an_ca_ 2001_11_07_041_m 1072 3 42 0 23 -45 45 left 1 3 /Users/corrado/Documents/experiments/2019/surprise/stim/3_noeffect.mov 518 06-Sep-2022 11:59:20 -5.932276e+01 -2.474911e+02 0 0
