subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
il_mo_ 1999_02_03_415_f 919 3 1 0 78 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 633 15-May-2019 14:08:03 6.759694e+01 -3.475736e+02 0 1
il_mo_ 1999_02_03_415_f 919 3 2 0 69 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 764 15-May-2019 14:08:06 -3.106909e+01 2.696281e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 3 0 56 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 454 15-May-2019 14:08:08 8.803992e+01 1.046509e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 4 0 29 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 629 15-May-2019 14:08:25 -3.240794e+02 -3.521012e+02 0 1
il_mo_ 1999_02_03_415_f 919 3 5 0 74 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 518 15-May-2019 14:08:28 8.271602e+00 3.386683e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 6 0 39 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 582 15-May-2019 14:08:31 -3.846249e+02 1.039739e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 7 0 14 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 561 15-May-2019 14:08:34 -2.864370e+02 -1.032137e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 8 0 58 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 607 15-May-2019 14:08:55 -1.967606e+02 4.416107e+01 0 1
il_mo_ 1999_02_03_415_f 919 3 9 0 44 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 979 15-May-2019 14:08:58 4.250799e+02 -4.227658e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 10 0 22 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 764 15-May-2019 14:09:01 4.634667e+02 4.002117e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 11 0 68 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 596 15-May-2019 14:09:04 -1.548475e+02 4.634764e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 12 0 76 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 1274 15-May-2019 14:09:27 -4.744025e+02 -3.185172e+02 0 1
il_mo_ 1999_02_03_415_f 919 3 13 0 33 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 830 15-May-2019 14:09:30 -2.856638e+02 -2.801718e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 14 0 49 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 621 15-May-2019 14:09:33 2.394503e+02 -4.609551e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 15 0 17 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 570 15-May-2019 14:09:36 1.162972e+02 1.357919e+00 0 0
il_mo_ 1999_02_03_415_f 919 3 16 0 37 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 885 15-May-2019 14:09:53 -3.243161e+02 -3.882176e+02 0 1
il_mo_ 1999_02_03_415_f 919 3 17 0 27 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 646 15-May-2019 14:09:56 4.042261e+02 3.914041e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 18 0 12 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 522 15-May-2019 14:09:58 4.038327e+02 4.364570e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 19 0 2 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 620 15-May-2019 14:10:01 4.379846e+01 -4.484944e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 20 0 6 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 654 15-May-2019 14:10:26 -1.643616e+02 3.015704e+02 0 1
il_mo_ 1999_02_03_415_f 919 3 21 0 64 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 517 15-May-2019 14:10:29 -2.729853e+02 -1.173208e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 22 0 23 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 598 15-May-2019 14:10:32 3.425400e+02 -2.575167e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 23 0 1 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 604 15-May-2019 14:10:35 1.401584e+02 4.257305e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 24 0 31 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 710 15-May-2019 14:10:52 -3.450851e+02 -2.691508e+02 0 1
il_mo_ 1999_02_03_415_f 919 3 25 0 71 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 820 15-May-2019 14:10:55 2.918249e+02 -4.786602e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 26 0 59 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 544 15-May-2019 14:10:58 -2.543777e+02 4.494858e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 27 0 43 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 506 15-May-2019 14:11:01 -4.701975e+02 -1.449911e+01 0 0
il_mo_ 1999_02_03_415_f 919 3 28 0 45 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 980 15-May-2019 14:11:16 4.699537e+02 1.479810e+02 0 1
il_mo_ 1999_02_03_415_f 919 3 29 0 54 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 818 15-May-2019 14:11:19 -3.847664e+02 3.583190e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 30 0 8 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 489 15-May-2019 14:11:22 -4.302863e+02 -1.722739e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 31 0 52 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 725 15-May-2019 14:11:25 -4.552588e+02 -2.707046e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 32 0 25 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 684 15-May-2019 14:11:42 -8.179230e+01 -3.189191e+02 0 1
il_mo_ 1999_02_03_415_f 919 3 33 0 72 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 904 15-May-2019 14:11:45 1.585981e+02 -4.768378e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 34 0 51 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 585 15-May-2019 14:11:48 4.846006e+01 -2.343938e+01 0 0
il_mo_ 1999_02_03_415_f 919 3 35 0 26 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 692 15-May-2019 14:11:51 6.963757e+01 -4.697825e+02 0 0
il_mo_ 1999_02_03_415_f 919 3 36 0 66 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 627 15-May-2019 14:12:13 1.200330e+02 1.955585e+02 0 1
