subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
sa_pr_ 1998_11_29_011_f 896 3 1 1 43 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_effect.mov 1410 14-May-2019 15:29:04 -2.966696e+02 3.818707e+02 1 1
sa_pr_ 1998_11_29_011_f 896 3 2 1 13 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 762 14-May-2019 15:29:07 -2.572243e+02 -1.565519e+02 0 0
sa_pr_ 1998_11_29_011_f 896 3 3 1 63 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 719 14-May-2019 15:29:10 -4.834616e+02 2.266920e+02 0 0
sa_pr_ 1998_11_29_011_f 896 3 4 1 5 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 1935 14-May-2019 15:29:36 -3.382344e+02 -2.169418e+02 1 1
sa_pr_ 1998_11_29_011_f 896 3 5 1 26 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 575 14-May-2019 15:29:39 4.811494e+02 1.637907e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 6 1 55 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 541 14-May-2019 15:29:42 -4.353489e+02 -1.192628e+02 0 0
sa_pr_ 1998_11_29_011_f 896 3 7 1 20 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_effect.mov 695 14-May-2019 15:29:45 -9.287255e+01 -2.209879e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 8 1 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 704 14-May-2019 15:29:59 1.286896e+02 5.418334e+00 0 1
sa_pr_ 1998_11_29_011_f 896 3 9 1 4 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 606 14-May-2019 15:30:02 -1.350794e+02 2.522637e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 10 1 64 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 669 14-May-2019 15:30:06 3.129348e+02 -1.483265e+02 0 0
sa_pr_ 1998_11_29_011_f 896 3 11 1 57 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 651 14-May-2019 15:30:09 2.379617e+02 4.861515e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 12 1 31 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 728 14-May-2019 15:30:26 -4.044709e+02 -4.660594e+02 0 1
sa_pr_ 1998_11_29_011_f 896 3 13 1 67 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_effect.mov 647 14-May-2019 15:30:29 -1.797683e+02 4.906821e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 14 1 36 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 654 14-May-2019 15:30:32 -2.302257e+02 3.313941e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 15 1 24 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 526 14-May-2019 15:30:35 3.564405e+02 -8.697882e+01 0 0
sa_pr_ 1998_11_29_011_f 896 3 16 1 47 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 756 14-May-2019 15:30:49 4.173407e+02 -1.050016e+02 0 1
sa_pr_ 1998_11_29_011_f 896 3 17 1 16 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 718 14-May-2019 15:30:53 4.804644e+02 4.758140e+02 0 0
sa_pr_ 1998_11_29_011_f 896 3 18 1 10 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 577 14-May-2019 15:30:55 1.995758e+02 -4.498447e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 19 1 59 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 536 14-May-2019 15:30:58 1.442172e+02 -2.029504e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 20 1 7 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 764 14-May-2019 15:31:23 -4.821589e+02 4.840023e+02 1 1
sa_pr_ 1998_11_29_011_f 896 3 21 1 66 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_effect.mov 589 14-May-2019 15:31:26 -9.568248e+01 4.927262e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 22 1 44 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_effect.mov 474 14-May-2019 15:31:29 4.923050e+02 1.352709e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 23 1 11 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 625 14-May-2019 15:31:32 -3.719432e+02 2.519644e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 24 1 1 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 1068 14-May-2019 15:31:57 7.827235e+01 -1.595390e+02 1 1
sa_pr_ 1998_11_29_011_f 896 3 25 1 6 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 631 14-May-2019 15:32:00 4.443807e+02 -1.630277e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 26 1 60 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 643 14-May-2019 15:32:03 4.979940e+01 -3.322503e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 27 1 72 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 628 14-May-2019 15:32:06 1.652248e+02 -1.968001e+02 0 0
sa_pr_ 1998_11_29_011_f 896 3 28 1 69 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 797 14-May-2019 15:32:28 1.532869e+02 -3.170178e+02 0 1
sa_pr_ 1998_11_29_011_f 896 3 29 1 33 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 502 14-May-2019 15:32:31 4.980904e+01 2.171164e+02 1 0
sa_pr_ 1998_11_29_011_f 896 3 30 1 61 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 734 14-May-2019 15:32:34 -1.586105e+02 9.389221e-01 0 0
sa_pr_ 1998_11_29_011_f 896 3 31 1 54 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 502 14-May-2019 15:32:37 -1.381635e+02 -8.352673e+01 0 0
sa_pr_ 1998_11_29_011_f 896 3 32 1 2 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 682 14-May-2019 15:33:02 3.040898e+02 1.671526e+02 1 1
sa_pr_ 1998_11_29_011_f 896 3 33 1 29 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 527 14-May-2019 15:33:04 -8.120264e+01 -9.579368e+01 0 0
