subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
va_ro_1999_06_07_110_f 873 4 1 0 42 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 773 10-May-2019 10:11:13 3.530191e+02 3.752746e+02 0 1
va_ro_1999_06_07_110_f 873 4 2 0 69 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 423 10-May-2019 10:11:16 2.200318e+02 3.120723e+02 0 0
va_ro_1999_06_07_110_f 873 4 3 0 57 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 502 10-May-2019 10:11:19 -3.419079e+02 2.207824e+02 0 0
va_ro_1999_06_07_110_f 873 4 4 0 78 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 583 10-May-2019 10:11:40 1.098065e+02 -2.801578e+02 0 1
va_ro_1999_06_07_110_f 873 4 5 0 5 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 454 10-May-2019 10:11:43 -1.823276e+01 1.583091e+02 0 0
va_ro_1999_06_07_110_f 873 4 6 0 67 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 454 10-May-2019 10:11:46 -3.238434e+02 -2.447401e+02 0 0
va_ro_1999_06_07_110_f 873 4 7 0 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 633 10-May-2019 10:11:49 -4.740687e+02 1.654890e+02 0 0
va_ro_1999_06_07_110_f 873 4 8 0 12 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 599 10-May-2019 10:12:14 4.194796e+01 2.807727e+02 0 1
va_ro_1999_06_07_110_f 873 4 9 0 71 -45 45 right 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 473 10-May-2019 10:12:17 -4.915094e+02 3.427523e+02 0 0
va_ro_1999_06_07_110_f 873 4 10 0 79 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 611 10-May-2019 10:12:20 -4.934324e+02 2.753933e+02 0 0
va_ro_1999_06_07_110_f 873 4 11 0 21 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 547 10-May-2019 10:12:23 -4.259475e+01 1.252892e+02 0 0
va_ro_1999_06_07_110_f 873 4 12 0 48 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 627 10-May-2019 10:12:38 -2.379756e+02 4.310592e+02 0 1
va_ro_1999_06_07_110_f 873 4 13 0 13 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 559 10-May-2019 10:12:41 -4.991532e+02 -1.383514e+02 0 0
va_ro_1999_06_07_110_f 873 4 14 0 7 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 554 10-May-2019 10:12:44 2.383734e+02 4.007014e+02 0 0
va_ro_1999_06_07_110_f 873 4 15 0 43 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 549 10-May-2019 10:12:46 -9.400657e+01 -3.248598e+02 0 0
va_ro_1999_06_07_110_f 873 4 16 0 49 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 646 10-May-2019 10:13:05 -7.971917e+01 -9.840948e+00 0 1
va_ro_1999_06_07_110_f 873 4 17 0 44 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 465 10-May-2019 10:13:08 -9.784358e+01 2.394601e+02 0 0
va_ro_1999_06_07_110_f 873 4 18 0 70 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 510 10-May-2019 10:13:11 -1.568582e+02 -5.020599e+01 0 0
va_ro_1999_06_07_110_f 873 4 19 0 75 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 598 10-May-2019 10:13:14 -1.667711e+02 -4.023947e+02 0 0
va_ro_1999_06_07_110_f 873 4 20 0 74 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 578 10-May-2019 10:13:36 -6.228137e+01 2.554522e+02 0 1
