subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
ma_ci_1997_05_08_209_f 849 3 1 0 49 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 828 07-May-2019 12:25:54 2.309848e+02 -3.386285e+02 0 1
ma_ci_1997_05_08_209_f 849 3 2 0 10 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 681 07-May-2019 12:25:58 1.067434e+02 -4.100846e+02 0 0
ma_ci_1997_05_08_209_f 849 3 3 0 30 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 592 07-May-2019 12:26:00 -2.205312e+02 2.448931e+02 0 0
ma_ci_1997_05_08_209_f 849 3 4 0 75 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 771 07-May-2019 12:26:22 -1.281339e+02 -1.216078e+02 0 1
ma_ci_1997_05_08_209_f 849 3 5 0 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 726 07-May-2019 12:26:25 -1.277122e+01 -9.926714e+01 0 0
ma_ci_1997_05_08_209_f 849 3 6 0 32 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 941 07-May-2019 12:26:29 3.235852e+02 -3.062574e+02 0 0
ma_ci_1997_05_08_209_f 849 3 7 0 61 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 766 07-May-2019 12:26:32 3.448467e+02 -2.251058e+02 0 0
ma_ci_1997_05_08_209_f 849 3 8 0 78 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 789 07-May-2019 12:26:53 -6.596840e+01 -2.458822e+01 0 1
ma_ci_1997_05_08_209_f 849 3 9 0 29 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 771 07-May-2019 12:26:56 -1.351186e+02 -5.477381e+01 0 0
ma_ci_1997_05_08_209_f 849 3 10 0 8 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 708 07-May-2019 12:26:59 -3.308378e+02 -1.138724e+02 0 0
ma_ci_1997_05_08_209_f 849 3 11 0 37 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 504 07-May-2019 12:27:02 1.684815e+01 -3.015439e+02 0 0
ma_ci_1997_05_08_209_f 849 3 12 0 57 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 759 07-May-2019 12:27:23 3.913564e+02 -3.447996e+02 0 1
ma_ci_1997_05_08_209_f 849 3 13 0 51 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 559 07-May-2019 12:27:26 2.038783e+02 4.420550e+02 0 0
ma_ci_1997_05_08_209_f 849 3 14 0 13 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 528 07-May-2019 12:27:29 3.521635e+02 -1.543934e+02 0 0
ma_ci_1997_05_08_209_f 849 3 15 0 22 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 572 07-May-2019 12:27:32 -3.198080e+02 3.784665e+02 0 0
ma_ci_1997_05_08_209_f 849 3 16 0 68 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 1280 07-May-2019 12:27:54 -3.757313e+02 -4.670471e+02 0 1
ma_ci_1997_05_08_209_f 849 3 17 0 25 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 573 07-May-2019 12:27:57 -3.968687e+02 1.679642e+02 0 0
ma_ci_1997_05_08_209_f 849 3 18 0 33 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 535 07-May-2019 12:28:00 -3.549953e+02 1.460069e+01 0 0
ma_ci_1997_05_08_209_f 849 3 19 0 71 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 540 07-May-2019 12:28:03 -3.180142e+02 -3.761418e+02 0 0
ma_ci_1997_05_08_209_f 849 3 20 0 36 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 798 07-May-2019 12:28:19 4.627420e+02 1.434367e+02 0 1
ma_ci_1997_05_08_209_f 849 3 21 0 41 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 609 07-May-2019 12:28:22 1.296464e+02 -8.304973e+01 0 0
ma_ci_1997_05_08_209_f 849 3 22 0 50 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 660 07-May-2019 12:28:25 4.585232e+02 2.136003e+02 0 0
ma_ci_1997_05_08_209_f 849 3 23 0 31 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 591 07-May-2019 12:28:28 4.404139e+02 2.624278e+02 0 0
ma_ci_1997_05_08_209_f 849 3 24 0 38 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 689 07-May-2019 12:28:45 1.525582e+02 4.057440e+01 0 1
ma_ci_1997_05_08_209_f 849 3 25 0 24 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 706 07-May-2019 12:28:48 4.406594e+02 3.369562e+02 0 0
ma_ci_1997_05_08_209_f 849 3 26 0 42 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 526 07-May-2019 12:28:51 1.483576e+02 -5.386589e+00 0 0
ma_ci_1997_05_08_209_f 849 3 27 0 4 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 606 07-May-2019 12:28:54 3.068682e+02 -2.320498e+02 0 0
ma_ci_1997_05_08_209_f 849 3 28 0 7 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 809 07-May-2019 12:29:19 -1.690519e+02 7.448434e+00 0 1
ma_ci_1997_05_08_209_f 849 3 29 0 79 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 544 07-May-2019 12:29:22 2.675680e+02 -5.661508e+01 0 0
ma_ci_1997_05_08_209_f 849 3 30 0 72 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 656 07-May-2019 12:29:25 4.225189e+02 1.479228e+02 0 0
ma_ci_1997_05_08_209_f 849 3 31 0 76 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 438 07-May-2019 12:29:28 -2.739664e+02 -5.394598e+01 0 0
ma_ci_1997_05_08_209_f 849 3 32 0 66 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 699 07-May-2019 12:29:49 1.419597e+02 -3.293206e+02 0 1
ma_ci_1997_05_08_209_f 849 3 33 0 17 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 834 07-May-2019 12:29:52 7.216263e+01 1.861157e+02 0 0
ma_ci_1997_05_08_209_f 849 3 34 0 64 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 667 07-May-2019 12:29:55 9.616001e+01 4.925842e+02 0 0
ma_ci_1997_05_08_209_f 849 3 35 0 2 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 809 07-May-2019 12:29:59 -8.800070e+01 2.811063e+01 0 0
ma_ci_1997_05_08_209_f 849 3 36 0 11 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 693 07-May-2019 12:30:23 -3.485098e+02 -3.744361e+02 0 1
ma_ci_1997_05_08_209_f 849 3 37 0 80 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 485 07-May-2019 12:30:26 6.997357e+01 -7.555739e+01 0 0
ma_ci_1997_05_08_209_f 849 3 38 0 45 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 842 07-May-2019 12:30:29 4.296672e+02 -3.600457e+02 0 0
ma_ci_1997_05_08_209_f 849 3 39 0 65 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 476 07-May-2019 12:30:32 -2.057088e+02 -4.246148e+02 0 0
ma_ci_1997_05_08_209_f 849 3 40 0 70 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 751 07-May-2019 12:30:54 -2.742632e+02 2.656204e+01 0 1
ma_ci_1997_05_08_209_f 849 3 41 0 69 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 438 07-May-2019 12:30:57 3.310589e+02 -2.463722e+02 0 0
ma_ci_1997_05_08_209_f 849 3 42 0 5 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 371 07-May-2019 12:30:59 2.561246e+02 -2.372795e+02 0 0
ma_ci_1997_05_08_209_f 849 3 43 0 59 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 677 07-May-2019 12:31:02 -4.104433e+02 1.918096e+02 0 0
ma_ci_1997_05_08_209_f 849 3 44 0 18 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 720 07-May-2019 12:31:27 7.326798e+01 3.036460e+02 0 1
ma_ci_1997_05_08_209_f 849 3 45 0 23 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 600 07-May-2019 12:31:30 4.248538e+02 -5.803794e+01 0 0
ma_ci_1997_05_08_209_f 849 3 46 0 40 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 724 07-May-2019 12:31:33 -3.753888e+02 2.197340e+02 0 0
