subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
al_pa_ 1999_06_01_605_f 927 3 1 0 17 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 1093 16-May-2019 09:41:04 -1.567875e+02 -4.188595e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 2 0 66 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 709 16-May-2019 09:41:07 -4.026372e+02 2.161631e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 3 0 9 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 475 16-May-2019 09:41:10 -3.002902e+01 -3.561336e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 4 0 25 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 1742 16-May-2019 09:41:28 2.851877e+02 2.469186e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 5 0 37 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 874 16-May-2019 09:41:31 -1.727450e+02 5.868652e+01 0 0
al_pa_ 1999_06_01_605_f 927 3 6 0 22 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 1357 16-May-2019 09:41:35 3.064117e+02 -2.218521e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 7 0 47 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 2289 16-May-2019 09:41:40 -7.579994e+01 1.903688e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 8 0 80 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 1171 16-May-2019 09:42:02 -2.081996e+01 4.071302e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 9 0 48 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 586 16-May-2019 09:42:05 1.833659e+02 1.410041e+01 0 0
al_pa_ 1999_06_01_605_f 927 3 10 0 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 785 16-May-2019 09:42:08 1.255547e+02 -4.127575e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 11 0 23 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 662 16-May-2019 09:42:11 -4.813295e+01 4.716806e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 12 0 56 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 871 16-May-2019 09:42:30 -1.782202e+02 4.814834e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 13 0 72 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 601 16-May-2019 09:42:33 -4.734692e+02 9.190686e+01 0 0
al_pa_ 1999_06_01_605_f 927 3 14 0 3 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 659 16-May-2019 09:42:36 -1.809155e+02 -2.031632e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 15 0 6 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 616 16-May-2019 09:42:39 -1.024814e+02 2.533054e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 16 0 19 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 1739 16-May-2019 09:43:05 4.822530e+02 3.201741e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 17 0 29 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 609 16-May-2019 09:43:08 -2.574232e+01 -4.239262e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 18 0 40 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 647 16-May-2019 09:43:11 3.945793e+02 1.718556e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 19 0 52 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 545 16-May-2019 09:43:14 -1.266144e+02 -3.417607e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 20 0 41 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 761 16-May-2019 09:43:29 -3.992965e+02 3.904469e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 21 0 42 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 855 16-May-2019 09:43:32 2.194330e+02 -3.135295e+00 0 0
al_pa_ 1999_06_01_605_f 927 3 22 0 34 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 1027 16-May-2019 09:43:36 1.308136e+01 -1.412964e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 23 0 77 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 1482 16-May-2019 09:43:39 -5.163561e+01 -1.866889e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 24 0 20 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 968 16-May-2019 09:44:04 4.960116e+02 -4.587563e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 25 0 32 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 667 16-May-2019 09:44:08 -1.631704e+02 7.425455e+00 0 0
al_pa_ 1999_06_01_605_f 927 3 26 0 67 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 703 16-May-2019 09:44:11 -2.947850e+02 1.526295e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 27 0 71 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 675 16-May-2019 09:44:14 6.690655e+01 4.349074e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 28 0 76 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 848 16-May-2019 09:44:35 -9.889315e+01 2.910767e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 29 0 1 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 671 16-May-2019 09:44:38 -2.460636e+02 4.031727e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 30 0 64 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 637 16-May-2019 09:44:41 2.367106e+02 1.400408e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 31 0 30 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 1910 16-May-2019 09:44:46 -4.448991e+01 2.866320e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 32 0 16 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 1498 16-May-2019 09:45:11 2.691315e+01 1.479515e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 33 0 44 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 737 16-May-2019 09:45:14 3.968740e+02 4.520301e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 34 0 4 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 1160 16-May-2019 09:45:18 -1.280855e+01 -2.192360e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 35 0 58 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 787 16-May-2019 09:45:21 -4.343303e+02 3.187345e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 36 0 78 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 933 16-May-2019 09:45:43 7.782626e+01 3.279486e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 37 0 39 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 1043 16-May-2019 09:45:46 2.313053e+02 -3.536218e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 38 0 57 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 647 16-May-2019 09:45:49 4.908511e+02 -3.860680e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 39 0 50 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 920 16-May-2019 09:45:53 3.814961e+02 4.832022e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 40 0 54 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 1352 16-May-2019 09:46:12 5.059232e+01 1.222576e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 41 0 11 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 749 16-May-2019 09:46:15 -4.365249e+02 -1.385235e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 42 0 33 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 725 16-May-2019 09:46:18 9.107128e+01 -4.143492e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 43 0 43 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 568 16-May-2019 09:46:21 -8.468416e+01 -7.428968e+01 0 0
al_pa_ 1999_06_01_605_f 927 3 44 0 21 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 1494 16-May-2019 09:46:40 1.861519e+02 1.112234e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 45 0 27 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 678 16-May-2019 09:46:43 3.438878e+02 -4.934747e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 46 0 70 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 682 16-May-2019 09:46:46 2.162573e+02 -3.508761e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 47 0 14 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 817 16-May-2019 09:46:50 -3.025408e+02 1.885216e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 48 0 61 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 813 16-May-2019 09:47:11 -2.526179e+02 -4.788270e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 49 0 59 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 689 16-May-2019 09:47:14 3.446832e+02 2.534627e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 50 0 73 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 613 16-May-2019 09:47:17 -2.183935e+02 3.425925e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 51 0 45 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 463 16-May-2019 09:47:20 1.897388e+02 -1.532904e+02 0 0
al_pa_ 1999_06_01_605_f 927 3 52 0 53 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 1042 16-May-2019 09:47:39 8.270536e+01 -2.471733e+02 0 1
al_pa_ 1999_06_01_605_f 927 3 53 0 74 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 684 16-May-2019 09:47:42 2.446046e+02 -7.906402e+01 0 0
al_pa_ 1999_06_01_605_f 927 3 54 0 13 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 822 16-May-2019 09:47:45 -5.465045e+01 5.916359e+01 0 0
