subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
al_ma_ 2000_102_10_270_f 899 3 1 1 55 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 1178 14-May-2019 16:01:55 2.810000e+02 3.846553e+02 0 1
al_ma_ 2000_102_10_270_f 899 3 2 1 24 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 497 14-May-2019 16:01:58 3.637803e+01 -9.135725e+01 0 0
al_ma_ 2000_102_10_270_f 899 3 3 1 45 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 669 14-May-2019 16:02:01 1.948086e+02 3.105846e+02 0 0
al_ma_ 2000_102_10_270_f 899 3 4 1 21 45 45 left 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 1486 14-May-2019 16:02:20 2.193050e+02 -1.896467e+02 0 1
al_ma_ 2000_102_10_270_f 899 3 5 1 49 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 1012 14-May-2019 16:02:23 4.249796e+02 3.796638e+02 1 0
al_ma_ 2000_102_10_270_f 899 3 6 1 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 807 14-May-2019 16:02:27 -1.443527e+01 3.069813e+02 0 0
al_ma_ 2000_102_10_270_f 899 3 7 1 4 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 744 14-May-2019 16:02:30 1.397428e+02 3.972314e+02 1 0
al_ma_ 2000_102_10_270_f 899 3 8 1 22 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 774 14-May-2019 16:02:48 -1.627334e+02 4.150227e+02 0 1
al_ma_ 2000_102_10_270_f 899 3 9 1 17 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_effect.mov 681 14-May-2019 16:02:51 4.997751e+02 1.666205e+02 1 0
al_ma_ 2000_102_10_270_f 899 3 10 1 48 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 506 14-May-2019 16:02:54 2.557711e+01 3.141658e+01 0 0
