subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
re_pa_ 1999_10_29_898_f 883 3 1 0 61 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 2463 14-May-2019 12:06:15 2.292449e+02 -3.774628e+02 0 1
re_pa_ 1999_10_29_898_f 883 3 2 0 60 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 961 14-May-2019 12:06:18 3.248526e+02 3.278847e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 3 0 2 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 620 14-May-2019 12:06:21 3.868178e+02 2.318057e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 4 0 72 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 1041 14-May-2019 12:06:43 3.871431e+02 3.909509e+02 0 1
re_pa_ 1999_10_29_898_f 883 3 5 0 37 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 779 14-May-2019 12:06:46 4.551425e+02 -4.887670e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 6 0 67 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 660 14-May-2019 12:06:49 -1.065471e+02 7.739056e+01 0 0
re_pa_ 1999_10_29_898_f 883 3 7 0 15 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 679 14-May-2019 12:06:52 -2.228860e+02 -4.989518e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 8 0 74 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 861 14-May-2019 12:07:14 -4.382932e+02 -4.822809e+01 0 1
re_pa_ 1999_10_29_898_f 883 3 9 0 38 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 662 14-May-2019 12:07:17 -3.891825e+02 -3.493317e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 10 0 57 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 653 14-May-2019 12:07:20 4.283744e+02 -3.378099e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 11 0 79 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 820 14-May-2019 12:07:24 6.133662e+01 -2.055556e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 12 0 41 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 1001 14-May-2019 12:07:39 4.919344e+02 4.193995e+02 0 1
re_pa_ 1999_10_29_898_f 883 3 13 0 44 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 934 14-May-2019 12:07:42 -4.515435e+02 3.618371e+00 0 0
re_pa_ 1999_10_29_898_f 883 3 14 0 22 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 655 14-May-2019 12:07:45 -2.221338e+02 -6.885122e+01 0 0
re_pa_ 1999_10_29_898_f 883 3 15 0 20 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 823 14-May-2019 12:07:48 2.253393e+02 4.515155e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 16 0 11 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 924 14-May-2019 12:08:13 4.169734e+02 -4.866233e+01 0 1
re_pa_ 1999_10_29_898_f 883 3 17 0 47 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 685 14-May-2019 12:08:16 2.749781e+02 2.068394e+01 0 0
re_pa_ 1999_10_29_898_f 883 3 18 0 35 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 700 14-May-2019 12:08:19 1.162853e+02 -1.562748e+01 0 0
re_pa_ 1999_10_29_898_f 883 3 19 0 7 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 749 14-May-2019 12:08:22 -4.790025e+02 -9.928639e+01 0 0
re_pa_ 1999_10_29_898_f 883 3 20 0 29 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 737 14-May-2019 12:08:40 -7.137508e+01 -4.381607e+02 0 1
re_pa_ 1999_10_29_898_f 883 3 21 0 1 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 970 14-May-2019 12:08:43 3.825012e+02 4.205376e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 22 0 39 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 802 14-May-2019 12:08:46 -5.836833e-01 -2.871323e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 23 0 78 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 919 14-May-2019 12:08:50 4.691414e+01 2.614823e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 24 0 66 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 658 14-May-2019 12:09:11 -1.709198e+01 5.455998e+01 0 1
re_pa_ 1999_10_29_898_f 883 3 25 0 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 544 14-May-2019 12:09:14 2.734895e+02 3.598513e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 26 0 71 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 745 14-May-2019 12:09:18 -2.005773e+02 -4.897462e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 27 0 28 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 566 14-May-2019 12:09:20 -3.222639e+02 -3.522732e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 28 0 14 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 715 14-May-2019 12:09:45 3.107190e+02 -3.094110e+02 0 1
re_pa_ 1999_10_29_898_f 883 3 29 0 63 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 831 14-May-2019 12:09:48 -2.687741e+02 -3.937168e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 30 0 17 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 801 14-May-2019 12:09:52 -3.073199e+02 2.111760e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 31 0 24 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 545 14-May-2019 12:09:55 -3.688424e+02 -3.905674e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 32 0 62 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 732 14-May-2019 12:10:16 -4.931897e+02 1.715657e+02 0 1
re_pa_ 1999_10_29_898_f 883 3 33 0 5 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 709 14-May-2019 12:10:19 4.649845e+02 2.756781e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 34 0 26 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 537 14-May-2019 12:10:22 5.470048e+00 -2.660463e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 35 0 23 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 852 14-May-2019 12:10:25 1.812854e+02 1.879703e+02 0 0
re_pa_ 1999_10_29_898_f 883 3 36 0 6 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 795 14-May-2019 12:10:50 4.030289e+02 -3.291007e+02 0 1
re_pa_ 1999_10_29_898_f 883 3 37 0 34 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 613 14-May-2019 12:10:53 -4.564181e+01 1.546648e+02 0 0
