subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
al_ig_ 1996_07_28_089_f 931 3 1 1 52 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 1977 16-May-2019 10:23:43 3.931526e+02 -3.586516e+02 1 1
al_ig_ 1996_07_28_089_f 931 3 2 1 69 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 746 16-May-2019 10:23:46 -4.764850e+02 2.575757e+02 0 0
al_ig_ 1996_07_28_089_f 931 3 3 1 49 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 626 16-May-2019 10:23:49 -8.990360e+01 -4.854589e+01 1 0
al_ig_ 1996_07_28_089_f 931 3 4 1 4 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 1085 16-May-2019 10:24:15 -1.444364e+02 -8.943987e+01 1 1
al_ig_ 1996_07_28_089_f 931 3 5 1 70 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 646 16-May-2019 10:24:18 -3.062153e+02 -4.774113e+01 0 0
al_ig_ 1996_07_28_089_f 931 3 6 1 60 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 673 16-May-2019 10:24:21 -4.510963e+02 -4.105997e+02 1 0
al_ig_ 1996_07_28_089_f 931 3 7 1 24 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 875 16-May-2019 10:24:24 1.617910e+02 4.558790e+02 0 0
al_ig_ 1996_07_28_089_f 931 3 8 1 43 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_effect.mov 1157 16-May-2019 10:24:40 2.666585e+02 -5.064964e+01 1 1
al_ig_ 1996_07_28_089_f 931 3 9 1 10 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 590 16-May-2019 10:24:43 -2.808254e+02 -7.951804e+01 1 0
al_ig_ 1996_07_28_089_f 931 3 10 1 58 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 624 16-May-2019 10:24:46 4.427125e+02 2.408925e+02 1 0
al_ig_ 1996_07_28_089_f 931 3 11 1 62 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 662 16-May-2019 10:24:49 3.969445e+02 -4.235046e+02 0 0
al_ig_ 1996_07_28_089_f 931 3 12 1 16 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 1131 16-May-2019 10:25:14 -4.063338e+02 -4.224721e+02 0 1
