subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
al_ti_ 1999_08_12_349_m 674 3 1 1 39 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 742 25-Mar-2019 13:05:48 5.387984e+01 -5.776803e-01 0 1
al_ti_ 1999_08_12_349_m 674 3 2 1 65 45 45 left 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_effect.mov 500 25-Mar-2019 13:05:51 5.060140e+01 -2.673417e+02 1 0
al_ti_ 1999_08_12_349_m 674 3 3 1 58 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 607 25-Mar-2019 13:05:54 2.592498e+01 -3.912164e+02 1 0
al_ti_ 1999_08_12_349_m 674 3 4 1 31 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 879 25-Mar-2019 13:06:11 -1.756987e+02 2.479585e+02 0 1
al_ti_ 1999_08_12_349_m 674 3 5 1 55 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 659 25-Mar-2019 13:06:14 6.092406e+01 4.779457e+02 0 0
al_ti_ 1999_08_12_349_m 674 3 6 1 9 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 454 25-Mar-2019 13:06:17 1.493632e+01 -3.820925e+02 1 0
al_ti_ 1999_08_12_349_m 674 3 7 1 38 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 526 25-Mar-2019 13:06:20 -4.186167e+01 3.045632e+02 0 0
al_ti_ 1999_08_12_349_m 674 3 8 1 30 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 652 25-Mar-2019 13:06:37 5.009159e+01 -1.898578e+02 0 1
al_ti_ 1999_08_12_349_m 674 3 9 1 51 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 673 25-Mar-2019 13:06:40 -1.826370e+02 4.548907e+02 1 0
al_ti_ 1999_08_12_349_m 674 3 10 1 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 548 25-Mar-2019 13:06:43 -4.589253e+01 -2.291538e+02 0 0
al_ti_ 1999_08_12_349_m 674 3 11 1 17 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_effect.mov 760 25-Mar-2019 13:06:46 -2.403972e+02 2.907373e+02 1 0
al_ti_ 1999_08_12_349_m 674 3 12 1 44 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_effect.mov 794 25-Mar-2019 13:07:02 3.839279e+02 -2.547962e+02 1 1
al_ti_ 1999_08_12_349_m 674 3 13 1 53 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 547 25-Mar-2019 13:07:04 1.267381e+02 2.393581e+02 0 0
