subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
si_bo_1997_09_12_030_f 841 2 1 0 27 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 735 24-Apr-2019 17:17:16 3.163744e+02 1.805255e+02 0 1
si_bo_1997_09_12_030_f 841 2 2 0 22 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 513 24-Apr-2019 17:17:19 -5.501987e+00 -2.077947e+01 0 0
si_bo_1997_09_12_030_f 841 2 3 0 13 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 592 24-Apr-2019 17:17:21 7.745549e+01 3.094064e+02 0 0
si_bo_1997_09_12_030_f 841 2 4 0 55 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 770 24-Apr-2019 17:17:41 2.702689e+02 -2.968716e+02 0 1
si_bo_1997_09_12_030_f 841 2 5 0 38 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 604 24-Apr-2019 17:17:44 -1.105266e+01 3.920736e+02 0 0
si_bo_1997_09_12_030_f 841 2 6 0 16 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 772 24-Apr-2019 17:17:47 1.963064e+02 -9.569906e+01 0 0
si_bo_1997_09_12_030_f 841 2 7 0 15 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 615 24-Apr-2019 17:17:50 -4.547212e+02 -3.427138e+02 0 0
si_bo_1997_09_12_030_f 841 2 8 0 62 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 656 24-Apr-2019 17:18:11 -4.053868e+02 -9.500603e+01 0 1
si_bo_1997_09_12_030_f 841 2 9 0 12 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 685 24-Apr-2019 17:18:14 -2.576357e+02 -2.005380e+02 0 0
si_bo_1997_09_12_030_f 841 2 10 0 3 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 653 24-Apr-2019 17:18:17 4.580683e+02 1.327295e+02 0 0
si_bo_1997_09_12_030_f 841 2 11 0 23 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 548 24-Apr-2019 17:18:20 3.189670e+01 2.966129e+02 0 0
si_bo_1997_09_12_030_f 841 2 12 0 2 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 618 24-Apr-2019 17:18:44 -4.260846e+02 3.585365e+02 0 1
si_bo_1997_09_12_030_f 841 2 13 0 34 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 671 24-Apr-2019 17:18:47 -9.250840e+01 -2.205616e+02 0 0
si_bo_1997_09_12_030_f 841 2 14 0 20 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 654 24-Apr-2019 17:18:51 -1.733761e+02 4.622375e+02 0 0
si_bo_1997_09_12_030_f 841 2 15 0 36 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 649 24-Apr-2019 17:18:54 2.049868e+02 4.532844e+02 0 0
si_bo_1997_09_12_030_f 841 2 16 0 57 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 826 24-Apr-2019 17:19:15 -2.361843e+02 2.852259e+02 0 1
si_bo_1997_09_12_030_f 841 2 17 0 42 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 619 24-Apr-2019 17:19:18 -3.951825e+02 -4.960970e+02 0 0
si_bo_1997_09_12_030_f 841 2 18 0 29 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 679 24-Apr-2019 17:19:21 4.152240e+02 -9.592626e+01 0 0
si_bo_1997_09_12_030_f 841 2 19 0 65 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 584 24-Apr-2019 17:19:24 3.949203e+02 -1.362963e+02 0 0
si_bo_1997_09_12_030_f 841 2 20 0 68 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 646 24-Apr-2019 17:19:45 1.654567e+02 4.393691e+02 0 1
si_bo_1997_09_12_030_f 841 2 21 0 75 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 532 24-Apr-2019 17:19:48 -4.286589e+01 2.448655e+02 0 0
si_bo_1997_09_12_030_f 841 2 22 0 77 45 45 left 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 625 24-Apr-2019 17:19:51 -3.760328e+02 1.358171e+02 0 0
si_bo_1997_09_12_030_f 841 2 23 0 44 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 826 24-Apr-2019 17:19:54 7.699320e+01 -3.595658e+02 0 0
si_bo_1997_09_12_030_f 841 2 24 0 8 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 792 24-Apr-2019 17:20:19 -3.163514e+02 4.236337e+01 0 1
si_bo_1997_09_12_030_f 841 2 25 0 54 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 580 24-Apr-2019 17:20:22 -4.916283e+02 -2.448771e+02 0 0
si_bo_1997_09_12_030_f 841 2 26 0 74 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 570 24-Apr-2019 17:20:25 1.428120e+01 -1.171484e+02 0 0
si_bo_1997_09_12_030_f 841 2 27 0 5 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 644 24-Apr-2019 17:20:28 -4.502697e+02 2.640496e+02 0 0
si_bo_1997_09_12_030_f 841 2 28 0 48 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 705 24-Apr-2019 17:20:43 -1.928910e+02 1.995718e+02 0 1
si_bo_1997_09_12_030_f 841 2 29 0 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 614 24-Apr-2019 17:20:46 4.395565e+02 4.648921e+02 0 0
si_bo_1997_09_12_030_f 841 2 30 0 58 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 528 24-Apr-2019 17:20:49 -1.995294e+02 -1.019389e+02 0 0
si_bo_1997_09_12_030_f 841 2 31 0 67 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 722 24-Apr-2019 17:20:52 -4.910606e+02 -5.338621e+00 0 0
si_bo_1997_09_12_030_f 841 2 32 0 1 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 819 24-Apr-2019 17:21:17 -1.571713e+02 4.112707e+02 0 1
si_bo_1997_09_12_030_f 841 2 33 0 73 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 709 24-Apr-2019 17:21:20 3.542939e+02 4.223315e+02 0 0
si_bo_1997_09_12_030_f 841 2 34 0 71 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 579 24-Apr-2019 17:21:23 6.285150e+01 4.725341e+02 0 0
si_bo_1997_09_12_030_f 841 2 35 0 49 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 556 24-Apr-2019 17:21:26 4.995553e+02 8.267859e+01 0 0
si_bo_1997_09_12_030_f 841 2 36 0 41 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 742 24-Apr-2019 17:21:41 4.034824e+02 3.832368e+01 0 1
si_bo_1997_09_12_030_f 841 2 37 0 11 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 647 24-Apr-2019 17:21:44 2.763150e+02 -2.615825e+02 0 0
si_bo_1997_09_12_030_f 841 2 38 0 79 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 592 24-Apr-2019 17:21:47 8.259037e+01 2.894894e+02 0 0
si_bo_1997_09_12_030_f 841 2 39 0 52 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 695 24-Apr-2019 17:21:50 -7.093822e+01 3.706169e+02 0 0
si_bo_1997_09_12_030_f 841 2 40 0 76 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 849 24-Apr-2019 17:22:12 -1.981507e+02 -2.474921e+01 0 1
