subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
al_pa_ 1999_06_01_605_f 928 3 1 1 47 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 1460 16-May-2019 09:51:47 1.364942e+02 -2.152577e+02 0 1
al_pa_ 1999_06_01_605_f 928 3 2 1 38 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 617 16-May-2019 09:51:50 -5.657518e+01 -2.454191e+02 0 0
al_pa_ 1999_06_01_605_f 928 3 3 1 57 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 466 16-May-2019 09:51:52 -4.763358e+02 1.255688e+02 1 0
al_pa_ 1999_06_01_605_f 928 3 4 1 17 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_effect.mov 720 16-May-2019 09:52:11 -3.009686e+02 -9.278521e+00 1 1
al_pa_ 1999_06_01_605_f 928 3 5 1 5 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 423 16-May-2019 09:52:13 -2.248563e+02 -9.342371e+01 1 0
al_pa_ 1999_06_01_605_f 928 3 6 1 34 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 532 16-May-2019 09:52:16 4.927625e+02 -2.769997e+01 1 0
al_pa_ 1999_06_01_605_f 928 3 7 1 69 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 531 16-May-2019 09:52:19 -4.451132e+02 -4.339171e+02 0 0
al_pa_ 1999_06_01_605_f 928 3 8 1 27 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 755 16-May-2019 09:52:36 1.271042e+00 -4.177602e+02 1 1
al_pa_ 1999_06_01_605_f 928 3 9 1 16 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 507 16-May-2019 09:52:39 3.839907e+02 1.081040e+02 0 0
al_pa_ 1999_06_01_605_f 928 3 10 1 37 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 672 16-May-2019 09:52:42 -2.594408e+02 -2.700705e+02 0 0
al_pa_ 1999_06_01_605_f 928 3 11 1 52 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 501 16-May-2019 09:52:45 4.536535e+02 3.989568e+02 1 0
al_pa_ 1999_06_01_605_f 928 3 12 1 10 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 733 16-May-2019 09:53:11 -3.686738e+02 -2.242681e+02 1 1
al_pa_ 1999_06_01_605_f 928 3 13 1 39 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 618 16-May-2019 09:53:14 1.754749e+02 -1.661126e+02 0 0
al_pa_ 1999_06_01_605_f 928 3 14 1 3 -45 45 right 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 432 16-May-2019 09:53:16 -4.139218e+02 -3.168781e+02 1 0
al_pa_ 1999_06_01_605_f 928 3 15 1 2 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 1000 16-May-2019 09:53:20 -3.016361e+02 -1.466719e+02 1 0
al_pa_ 1999_06_01_605_f 928 3 16 1 65 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_effect.mov 729 16-May-2019 09:53:42 2.493050e+02 -3.679125e+02 1 1
al_pa_ 1999_06_01_605_f 928 3 17 1 9 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 615 16-May-2019 09:53:45 2.792355e+02 4.747298e+02 1 0
al_pa_ 1999_06_01_605_f 928 3 18 1 25 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 469 16-May-2019 09:53:47 3.379059e+02 -4.691876e+02 1 0
al_pa_ 1999_06_01_605_f 928 3 19 1 62 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 539 16-May-2019 09:53:50 -2.460640e+02 -1.329430e+02 0 0
al_pa_ 1999_06_01_605_f 928 3 20 1 61 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 869 16-May-2019 09:54:11 1.597513e+02 -3.684652e+02 0 1
al_pa_ 1999_06_01_605_f 928 3 21 1 24 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 460 16-May-2019 09:54:14 -4.226245e+02 3.258154e+02 0 0
al_pa_ 1999_06_01_605_f 928 3 22 1 6 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 439 16-May-2019 09:54:17 2.435465e+02 4.261509e+02 1 0
al_pa_ 1999_06_01_605_f 928 3 23 1 48 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 529 16-May-2019 09:54:20 6.135098e+01 3.288709e+02 0 0
al_pa_ 1999_06_01_605_f 928 3 24 1 50 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 2436 16-May-2019 09:54:51 -4.040268e+01 -9.896178e+01 1 1
al_pa_ 1999_06_01_605_f 928 3 25 1 53 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 527 16-May-2019 09:54:54 -1.575038e+02 -2.451787e+02 0 0
