subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
da_fr_1997_11_06_628_m 955 3 1 1 57 45 45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 3000 17-May-2019 14:06:03 3.148814e+02 4.088086e+02 1 1
da_fr_1997_11_06_628_m 955 3 2 1 30 45 -45 left 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 1108 17-May-2019 14:06:07 3.384069e+02 2.299641e+02 0 0
da_fr_1997_11_06_628_m 955 3 3 1 45 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 1181 17-May-2019 14:06:10 -3.670881e+02 -1.229450e+02 0 0
da_fr_1997_11_06_628_m 955 3 4 1 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 1418 17-May-2019 14:06:26 -4.507062e+02 4.717043e+02 0 1
da_fr_1997_11_06_628_m 955 3 5 1 38 45 -45 left 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 1553 17-May-2019 14:06:30 1.810756e+02 -2.428540e+02 0 0
da_fr_1997_11_06_628_m 955 3 6 1 25 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 1092 17-May-2019 14:06:33 -1.135354e+02 -2.909142e+02 1 0
da_fr_1997_11_06_628_m 955 3 7 1 28 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 780 17-May-2019 14:06:36 -2.352120e+02 2.682121e+02 1 0
da_fr_1997_11_06_628_m 955 3 8 1 47 -45 45 right 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 1882 17-May-2019 14:06:52 -1.784713e+02 3.233448e+02 0 1
da_fr_1997_11_06_628_m 955 3 9 1 12 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 1098 17-May-2019 14:06:56 -7.110345e+01 3.626149e+02 1 0
da_fr_1997_11_06_628_m 955 3 10 1 59 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 1088 17-May-2019 14:06:59 -3.491328e+02 1.225205e+02 1 0
da_fr_1997_11_06_628_m 955 3 11 1 29 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 1232 17-May-2019 14:07:03 4.052235e+02 -4.846000e+02 0 0
