subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
ch_pu_1997_05_19_243_f 824 3 1 1 26 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 922 18-Apr-2019 09:51:31 1.659722e+02 2.080960e+02 1 1
ch_pu_1997_05_19_243_f 824 3 2 1 22 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 795 18-Apr-2019 09:51:34 -3.541865e+02 6.144045e+01 0 0
ch_pu_1997_05_19_243_f 824 3 3 1 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 748 18-Apr-2019 09:51:38 3.263466e+02 -3.009915e+02 0 0
ch_pu_1997_05_19_243_f 824 3 4 1 19 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_effect.mov 887 18-Apr-2019 09:51:56 -2.923287e+02 -1.868434e+02 1 1
ch_pu_1997_05_19_243_f 824 3 5 1 9 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 649 18-Apr-2019 09:51:59 9.162526e+01 -2.888283e+02 1 0
ch_pu_1997_05_19_243_f 824 3 6 1 38 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 679 18-Apr-2019 09:52:02 4.951906e+02 -1.782294e+02 0 0
ch_pu_1997_05_19_243_f 824 3 7 1 72 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 809 18-Apr-2019 09:52:05 -2.657116e+02 -1.824745e+02 0 0
ch_pu_1997_05_19_243_f 824 3 8 1 60 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 992 18-Apr-2019 09:52:27 -3.884642e+02 -4.508061e+02 1 1
ch_pu_1997_05_19_243_f 824 3 9 1 65 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_effect.mov 509 18-Apr-2019 09:52:30 4.049629e+02 1.247907e+02 1 0
ch_pu_1997_05_19_243_f 824 3 10 1 16 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 610 18-Apr-2019 09:52:33 -1.855107e+02 -6.049574e+01 0 0
ch_pu_1997_05_19_243_f 824 3 11 1 21 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 672 18-Apr-2019 09:52:36 -3.216612e+01 -2.751903e+02 0 0
ch_pu_1997_05_19_243_f 824 3 12 1 34 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 802 18-Apr-2019 09:52:53 2.251688e+02 -3.081076e+02 1 1
ch_pu_1997_05_19_243_f 824 3 13 1 27 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 877 18-Apr-2019 09:52:56 1.864641e+02 4.046158e+02 1 0
ch_pu_1997_05_19_243_f 824 3 14 1 41 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_effect.mov 580 18-Apr-2019 09:52:59 -4.923660e+02 -3.020546e+02 1 0
ch_pu_1997_05_19_243_f 824 3 15 1 3 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 816 18-Apr-2019 09:53:02 -2.842726e+02 -2.120633e+02 1 0
ch_pu_1997_05_19_243_f 824 3 16 1 47 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 961 18-Apr-2019 09:53:17 4.251038e+02 1.775256e+02 0 1
ch_pu_1997_05_19_243_f 824 3 17 1 1 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 820 18-Apr-2019 09:53:20 -4.337458e+02 2.700897e+02 1 0
ch_pu_1997_05_19_243_f 824 3 18 1 29 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 788 18-Apr-2019 09:53:24 1.151414e+02 -1.040580e+02 0 0
ch_pu_1997_05_19_243_f 824 3 19 1 12 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 814 18-Apr-2019 09:53:27 2.731669e+01 -1.898126e+02 1 0
ch_pu_1997_05_19_243_f 824 3 20 1 69 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 795 18-Apr-2019 09:53:49 1.573744e+01 -4.153178e+02 0 1
ch_pu_1997_05_19_243_f 824 3 21 1 30 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 653 18-Apr-2019 09:53:52 3.258809e+02 -1.924947e+02 0 0
ch_pu_1997_05_19_243_f 824 3 22 1 53 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 637 18-Apr-2019 09:53:55 -1.598760e+02 4.611250e+02 0 0
ch_pu_1997_05_19_243_f 824 3 23 1 51 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 673 18-Apr-2019 09:53:58 9.338571e+01 3.096273e+02 1 0
ch_pu_1997_05_19_243_f 824 3 24 1 71 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 773 18-Apr-2019 09:54:20 -4.038686e+01 -4.799790e+02 0 1
ch_pu_1997_05_19_243_f 824 3 25 1 59 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 666 18-Apr-2019 09:54:23 -2.180745e+02 -1.793348e+02 1 0
ch_pu_1997_05_19_243_f 824 3 26 1 66 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_effect.mov 591 18-Apr-2019 09:54:26 -2.047758e+02 -1.632152e+02 1 0
ch_pu_1997_05_19_243_f 824 3 27 1 54 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 545 18-Apr-2019 09:54:29 1.720349e+01 -2.329965e+02 0 0
ch_pu_1997_05_19_243_f 824 3 28 1 55 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 811 18-Apr-2019 09:54:48 -3.365254e+02 1.776832e+02 0 1
ch_pu_1997_05_19_243_f 824 3 29 1 43 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_effect.mov 946 18-Apr-2019 09:54:51 -4.309647e+02 -4.545166e+02 1 0
ch_pu_1997_05_19_243_f 824 3 30 1 33 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 616 18-Apr-2019 09:54:54 2.659440e+01 3.632218e+02 1 0
ch_pu_1997_05_19_243_f 824 3 31 1 70 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 709 18-Apr-2019 09:54:58 -1.827977e+02 4.567577e+02 0 0
ch_pu_1997_05_19_243_f 824 3 32 1 40 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 887 18-Apr-2019 09:55:14 -4.493338e+02 2.903617e+02 0 1
ch_pu_1997_05_19_243_f 824 3 33 1 18 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_effect.mov 920 18-Apr-2019 09:55:18 1.461477e+02 4.481115e+02 1 0
ch_pu_1997_05_19_243_f 824 3 34 1 48 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 763 18-Apr-2019 09:55:21 -3.277678e+02 3.493945e+02 0 0
ch_pu_1997_05_19_243_f 824 3 35 1 31 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 979 18-Apr-2019 09:55:24 1.904479e+02 1.892078e+02 0 0
ch_pu_1997_05_19_243_f 824 3 36 1 13 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 1002 18-Apr-2019 09:55:49 5.988778e+01 -5.574135e+01 0 1
ch_pu_1997_05_19_243_f 824 3 37 1 67 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_effect.mov 830 18-Apr-2019 09:55:53 2.783483e+02 -1.799610e+02 1 0
ch_pu_1997_05_19_243_f 824 3 38 1 14 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 884 18-Apr-2019 09:55:56 -4.501539e+02 -1.359143e+01 0 0
ch_pu_1997_05_19_243_f 824 3 39 1 11 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 684 18-Apr-2019 09:55:59 -2.306776e+02 -1.125089e+02 1 0
ch_pu_1997_05_19_243_f 824 3 40 1 62 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 715 18-Apr-2019 09:56:20 5.149212e+01 4.874997e+02 0 1
ch_pu_1997_05_19_243_f 824 3 41 1 6 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 802 18-Apr-2019 09:56:23 2.964910e+01 -9.302043e+01 1 0
ch_pu_1997_05_19_243_f 824 3 42 1 25 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 724 18-Apr-2019 09:56:26 3.050954e+02 -2.370581e+02 1 0
ch_pu_1997_05_19_243_f 824 3 43 1 15 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 1073 18-Apr-2019 09:56:30 1.562292e+02 7.564043e+01 0 0
ch_pu_1997_05_19_243_f 824 3 44 1 58 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 1037 18-Apr-2019 09:56:51 -4.333113e+02 1.383472e+02 1 1
ch_pu_1997_05_19_243_f 824 3 45 1 49 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 744 18-Apr-2019 09:56:54 9.626920e+01 -2.876777e+02 1 0
ch_pu_1997_05_19_243_f 824 3 46 1 7 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 882 18-Apr-2019 09:56:57 -4.202836e+02 -2.942928e+02 1 0
ch_pu_1997_05_19_243_f 824 3 47 1 4 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 724 18-Apr-2019 09:57:01 4.420078e+02 -2.516424e+02 1 0
ch_pu_1997_05_19_243_f 824 3 48 1 36 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 836 18-Apr-2019 09:57:18 2.168929e+02 4.137910e+02 1 1
ch_pu_1997_05_19_243_f 824 3 49 1 20 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_effect.mov 648 18-Apr-2019 09:57:21 -3.606959e+02 -3.168437e+02 1 0
ch_pu_1997_05_19_243_f 824 3 50 1 10 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 718 18-Apr-2019 09:57:24 1.146719e+02 4.746537e+02 1 0
ch_pu_1997_05_19_243_f 824 3 51 1 50 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 601 18-Apr-2019 09:57:27 -2.874452e+02 -2.753686e+02 1 0
ch_pu_1997_05_19_243_f 824 3 52 1 52 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 845 18-Apr-2019 09:57:46 1.005601e+02 1.535303e+02 1 1
ch_pu_1997_05_19_243_f 824 3 53 1 44 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_effect.mov 915 18-Apr-2019 09:57:49 3.383836e+01 -2.156114e+01 1 0
ch_pu_1997_05_19_243_f 824 3 54 1 32 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 773 18-Apr-2019 09:57:53 -4.681015e+02 -4.937635e+02 0 0
