subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
ca_ro_1996_12_13_249_f 845 3 1 0 65 45 45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 2999 07-May-2019 11:20:15 -4.666289e+02 6.344535e+01 0 1
ca_ro_1996_12_13_249_f 845 3 2 0 68 -45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 2998 07-May-2019 11:20:21 -2.608648e+02 -2.963316e+02 0 0
ca_ro_1996_12_13_249_f 845 3 3 0 42 45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 2999 07-May-2019 11:20:26 4.154750e+02 -3.550429e+02 0 0
ca_ro_1996_12_13_249_f 845 3 4 0 32 -45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 2999 07-May-2019 11:20:45 2.936048e+02 -4.704878e+02 0 1
ca_ro_1996_12_13_249_f 845 3 5 0 12 -45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 2999 07-May-2019 11:20:50 -3.840533e+01 -2.317315e+02 0 0
ca_ro_1996_12_13_249_f 845 3 6 0 72 -45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 2999 07-May-2019 11:20:56 3.884487e+02 -2.608764e+02 0 0
ca_ro_1996_12_13_249_f 845 3 7 0 39 -45 45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 3000 07-May-2019 11:21:01 -1.182563e+02 -4.249308e+01 0 0
ca_ro_1996_12_13_249_f 845 3 8 0 22 45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 3000 07-May-2019 11:21:21 -3.276284e+02 -2.624138e+02 0 1
ca_ro_1996_12_13_249_f 845 3 9 0 52 -45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 2999 07-May-2019 11:21:26 3.368958e+02 1.115883e+02 0 0
ca_ro_1996_12_13_249_f 845 3 10 0 27 -45 45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 2999 07-May-2019 11:21:32 2.545892e+02 -6.965379e+01 0 0
ca_ro_1996_12_13_249_f 845 3 11 0 48 -45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 2999 07-May-2019 11:21:37 3.345872e+02 1.937256e+01 0 0
ca_ro_1996_12_13_249_f 845 3 12 0 76 -45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 2998 07-May-2019 11:22:01 -1.812916e+02 4.543696e+02 0 1
ca_ro_1996_12_13_249_f 845 3 13 0 34 45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 3000 07-May-2019 11:22:06 -3.209198e+02 -3.606294e+02 0 0
ca_ro_1996_12_13_249_f 845 3 14 0 78 45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 2998 07-May-2019 11:22:11 7.587765e+01 -2.516332e+02 0 0
