subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
cl_la_1997_11_06_744_f 710 3 1 1 47 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 1163 11-Apr-2019 11:00:55 -1.471143e+02 1.957115e+01 0 1
cl_la_1997_11_06_744_f 710 3 2 1 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 723 11-Apr-2019 11:00:58 2.886259e+02 3.314595e+02 0 0
cl_la_1997_11_06_744_f 710 3 3 1 36 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 763 11-Apr-2019 11:01:01 -1.570631e+02 -1.495741e+02 1 0
cl_la_1997_11_06_744_f 710 3 4 1 56 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 1350 11-Apr-2019 11:01:21 4.783770e+01 -4.999116e+02 0 1
cl_la_1997_11_06_744_f 710 3 5 1 70 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 649 11-Apr-2019 11:01:24 -3.948604e+02 -4.084911e+02 0 0
cl_la_1997_11_06_744_f 710 3 6 1 6 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 626 11-Apr-2019 11:01:27 -9.018890e+01 1.307919e+02 1 0
cl_la_1997_11_06_744_f 710 3 7 1 7 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 750 11-Apr-2019 11:01:30 -5.320114e+01 -4.737633e+02 1 0
cl_la_1997_11_06_744_f 710 3 8 1 31 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 1167 11-Apr-2019 11:01:48 -6.427555e+01 4.138741e+02 0 1
cl_la_1997_11_06_744_f 710 3 9 1 50 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 826 11-Apr-2019 11:01:51 4.735542e+02 -5.554456e+01 1 0
cl_la_1997_11_06_744_f 710 3 10 1 16 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 793 11-Apr-2019 11:01:54 3.542463e+02 -2.348403e+02 0 0
cl_la_1997_11_06_744_f 710 3 11 1 48 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 648 11-Apr-2019 11:01:57 4.190064e+02 3.761773e+02 0 0
cl_la_1997_11_06_744_f 710 3 12 1 37 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 674 11-Apr-2019 11:02:14 3.084717e+02 7.563286e+01 0 1
cl_la_1997_11_06_744_f 710 3 13 1 4 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 737 11-Apr-2019 11:02:17 -2.192032e+02 1.132543e+02 1 0
cl_la_1997_11_06_744_f 710 3 14 1 1 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 762 11-Apr-2019 11:02:20 4.696877e+02 -6.765717e+01 1 0
cl_la_1997_11_06_744_f 710 3 15 1 8 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 722 11-Apr-2019 11:02:23 -1.521688e+02 4.073961e+02 1 0
cl_la_1997_11_06_744_f 710 3 16 1 11 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 1309 11-Apr-2019 11:02:49 2.267085e+02 3.489676e+02 1 1
cl_la_1997_11_06_744_f 710 3 17 1 12 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 612 11-Apr-2019 11:02:52 -1.497750e+02 -3.433950e+02 1 0
cl_la_1997_11_06_744_f 710 3 18 1 26 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 619 11-Apr-2019 11:02:55 1.327137e+02 4.588983e+02 1 0
cl_la_1997_11_06_744_f 710 3 19 1 71 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 652 11-Apr-2019 11:02:58 -2.706617e+02 -4.196823e+02 0 0
cl_la_1997_11_06_744_f 710 3 20 1 72 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 738 11-Apr-2019 11:03:19 2.176124e+02 -4.949410e+02 0 1
cl_la_1997_11_06_744_f 710 3 21 1 22 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 655 11-Apr-2019 11:03:22 -6.751139e+01 -7.452655e+01 0 0
cl_la_1997_11_06_744_f 710 3 22 1 53 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 614 11-Apr-2019 11:03:25 -3.014852e+02 -4.600853e+02 0 0
cl_la_1997_11_06_744_f 710 3 23 1 60 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 714 11-Apr-2019 11:03:28 1.303620e+02 -1.218760e+02 1 0
cl_la_1997_11_06_744_f 710 3 24 1 59 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 1068 11-Apr-2019 11:03:50 4.600347e+02 -4.296629e+02 1 1
cl_la_1997_11_06_744_f 710 3 25 1 14 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 546 11-Apr-2019 11:03:52 -1.626721e+02 -3.933289e+02 0 0
cl_la_1997_11_06_744_f 710 3 26 1 9 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 610 11-Apr-2019 11:03:55 -4.489300e+02 1.016477e+02 1 0
cl_la_1997_11_06_744_f 710 3 27 1 30 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 585 11-Apr-2019 11:03:58 1.810414e+02 9.154236e+01 0 0
cl_la_1997_11_06_744_f 710 3 28 1 34 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 713 11-Apr-2019 11:04:15 1.818458e+02 1.729729e+02 1 1
