subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
la_qe_1998_11_09_416_f 962 3 1 1 58 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 741 17-May-2019 16:01:25 1.342907e+02 3.019603e+02 1 1
la_qe_1998_11_09_416_f 962 3 2 1 27 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 2029 17-May-2019 16:01:29 1.534227e+02 3.078210e+02 1 0
la_qe_1998_11_09_416_f 962 3 3 1 32 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 576 17-May-2019 16:01:32 3.502902e+02 2.368175e+02 0 0
la_qe_1998_11_09_416_f 962 3 4 1 56 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 826 17-May-2019 16:01:52 1.479954e+02 -1.176539e+02 0 1
la_qe_1998_11_09_416_f 962 3 5 1 1 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 545 17-May-2019 16:01:55 -2.790519e+01 3.909209e+02 1 0
la_qe_1998_11_09_416_f 962 3 6 1 69 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 598 17-May-2019 16:01:58 1.141565e+02 3.210356e+02 0 0
la_qe_1998_11_09_416_f 962 3 7 1 25 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 468 17-May-2019 16:02:00 5.929966e+01 -9.041461e+01 1 0
la_qe_1998_11_09_416_f 962 3 8 1 66 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_effect.mov 1059 17-May-2019 16:02:23 -8.345258e+01 1.551230e+02 1 1
la_qe_1998_11_09_416_f 962 3 9 1 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 634 17-May-2019 16:02:26 -2.060159e+02 4.756993e+02 0 0
la_qe_1998_11_09_416_f 962 3 10 1 34 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 542 17-May-2019 16:02:29 2.801046e+02 -8.989286e+01 1 0
la_qe_1998_11_09_416_f 962 3 11 1 31 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 662 17-May-2019 16:02:32 -3.126364e+02 -2.736474e+02 0 0
la_qe_1998_11_09_416_f 962 3 12 1 24 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 678 17-May-2019 16:02:50 4.128695e+02 4.216461e+02 0 1
la_qe_1998_11_09_416_f 962 3 13 1 38 45 -45 left 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 558 17-May-2019 16:02:53 2.458574e+02 4.817844e+02 0 0
la_qe_1998_11_09_416_f 962 3 14 1 65 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_effect.mov 1255 17-May-2019 16:02:57 3.678080e+02 -1.899770e+02 1 0
la_qe_1998_11_09_416_f 962 3 15 1 15 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 576 17-May-2019 16:02:59 -8.776450e+01 -4.617008e+02 0 0
la_qe_1998_11_09_416_f 962 3 16 1 7 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 777 17-May-2019 16:03:25 -2.893229e+02 4.036609e+02 1 1
la_qe_1998_11_09_416_f 962 3 17 1 37 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 743 17-May-2019 16:03:28 3.434131e+02 1.424130e+02 0 0
la_qe_1998_11_09_416_f 962 3 18 1 48 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 909 17-May-2019 16:03:31 -1.679917e+02 -2.486325e+02 0 0
la_qe_1998_11_09_416_f 962 3 19 1 43 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_effect.mov 617 17-May-2019 16:03:34 -3.005928e+00 -4.555936e+02 1 0
la_qe_1998_11_09_416_f 962 3 20 1 6 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 785 17-May-2019 16:03:59 -4.386042e+02 3.432423e+02 1 1
la_qe_1998_11_09_416_f 962 3 21 1 36 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 383 17-May-2019 16:04:02 1.451945e+02 3.074928e+02 1 0
la_qe_1998_11_09_416_f 962 3 22 1 17 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_effect.mov 648 17-May-2019 16:04:05 -2.730423e+02 -4.076780e+01 1 0
la_qe_1998_11_09_416_f 962 3 23 1 12 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 438 17-May-2019 16:04:07 1.354770e+02 4.566816e+02 1 0
la_qe_1998_11_09_416_f 962 3 24 1 51 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 890 17-May-2019 16:04:27 -3.480137e+02 -4.621259e+02 1 1
la_qe_1998_11_09_416_f 962 3 25 1 55 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 698 17-May-2019 16:04:30 -2.679921e+02 -3.323931e+02 0 0
la_qe_1998_11_09_416_f 962 3 26 1 59 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 758 17-May-2019 16:04:33 -1.584612e+02 2.447884e+02 1 0
la_qe_1998_11_09_416_f 962 3 27 1 14 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 675 17-May-2019 16:04:36 -2.952234e+02 -4.906756e+02 0 0
la_qe_1998_11_09_416_f 962 3 28 1 41 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_effect.mov 1041 17-May-2019 16:04:52 4.594811e+02 4.758321e+02 1 1
la_qe_1998_11_09_416_f 962 3 29 1 22 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 747 17-May-2019 16:04:55 3.486833e+02 -2.408139e+02 0 0
la_qe_1998_11_09_416_f 962 3 30 1 8 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 603 17-May-2019 16:04:58 -1.286771e+02 -2.206765e+02 1 0
la_qe_1998_11_09_416_f 962 3 31 1 60 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 544 17-May-2019 16:05:01 1.608468e+02 2.677527e+02 1 0
la_qe_1998_11_09_416_f 962 3 32 1 47 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 1002 17-May-2019 16:05:16 -3.631202e+02 -7.673542e+00 0 1
la_qe_1998_11_09_416_f 962 3 33 1 62 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 595 17-May-2019 16:05:19 -3.369573e+02 2.367903e+02 0 0
la_qe_1998_11_09_416_f 962 3 34 1 21 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 769 17-May-2019 16:05:22 -1.413348e+01 1.555621e+02 0 0
la_qe_1998_11_09_416_f 962 3 35 1 53 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 596 17-May-2019 16:05:25 -4.571026e+02 -1.466274e+02 0 0
la_qe_1998_11_09_416_f 962 3 36 1 67 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_effect.mov 758 17-May-2019 16:05:47 -3.704465e+02 3.653384e+02 1 1
la_qe_1998_11_09_416_f 962 3 37 1 64 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 449 17-May-2019 16:05:50 -4.885050e+02 4.513360e+02 0 0
la_qe_1998_11_09_416_f 962 3 38 1 29 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 1116 17-May-2019 16:05:53 -3.413749e+02 -2.305907e+02 0 0
la_qe_1998_11_09_416_f 962 3 39 1 57 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 588 17-May-2019 16:05:56 -4.403903e+02 5.467156e+01 1 0
la_qe_1998_11_09_416_f 962 3 40 1 20 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_effect.mov 568 17-May-2019 16:06:14 1.487086e+02 2.833746e+02 1 1
la_qe_1998_11_09_416_f 962 3 41 1 30 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 480 17-May-2019 16:06:17 -4.606905e+02 -1.625088e+02 0 0
la_qe_1998_11_09_416_f 962 3 42 1 5 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 564 17-May-2019 16:06:20 -2.080597e+02 2.858603e+02 1 0
la_qe_1998_11_09_416_f 962 3 43 1 23 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 533 17-May-2019 16:06:23 2.891883e+02 -4.442991e+02 0 0
la_qe_1998_11_09_416_f 962 3 44 1 42 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_effect.mov 684 17-May-2019 16:06:38 5.625307e+01 2.000136e+02 1 1
la_qe_1998_11_09_416_f 962 3 45 1 16 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 442 17-May-2019 16:06:41 -1.590760e+02 -1.087777e+02 0 0
