subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
al_ti_ 1999_08_12_349_m 670 3 1 1 52 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 1924 25-Mar-2019 12:45:49 -1.899819e+02 2.710003e+02 1 1
al_ti_ 1999_08_12_349_m 670 3 2 1 55 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 1156 25-Mar-2019 12:45:52 -3.442513e+02 -1.773299e+02 0 0
al_ti_ 1999_08_12_349_m 670 3 3 1 36 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 1445 25-Mar-2019 12:45:56 2.671327e+01 2.094584e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 4 1 2 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 810 25-Mar-2019 12:46:21 -3.757064e+02 -4.527481e+02 1 1
al_ti_ 1999_08_12_349_m 670 3 5 1 58 45 -45 left 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 835 25-Mar-2019 12:46:25 1.735689e+02 -2.792442e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 6 1 60 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 812 25-Mar-2019 12:46:28 -4.876126e+02 -1.066154e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 7 1 39 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 1684 25-Mar-2019 12:46:32 -3.592870e+02 -7.444033e+01 0 0
al_ti_ 1999_08_12_349_m 670 3 8 1 45 45 45 left 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 833 25-Mar-2019 12:46:47 -4.897088e+02 3.929694e+02 0 1
al_ti_ 1999_08_12_349_m 670 3 9 1 31 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 1551 25-Mar-2019 12:46:51 -7.468404e+01 -1.424187e+02 0 0
al_ti_ 1999_08_12_349_m 670 3 10 1 11 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 540 25-Mar-2019 12:46:54 -7.879128e+01 -5.176705e+01 1 0
al_ti_ 1999_08_12_349_m 670 3 11 1 37 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 1091 25-Mar-2019 12:46:57 2.315693e+02 -4.267164e+02 0 0
al_ti_ 1999_08_12_349_m 670 3 12 1 33 45 45 left 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 836 25-Mar-2019 12:47:14 -4.409916e+02 -4.826052e+02 1 1
al_ti_ 1999_08_12_349_m 670 3 13 1 67 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_effect.mov 834 25-Mar-2019 12:47:17 1.527278e+02 3.949362e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 14 1 36 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 925 25-Mar-2019 12:47:21 -4.088502e+02 -1.062376e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 15 1 59 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 744 25-Mar-2019 12:47:24 4.533953e+02 -3.703729e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 16 1 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 1037 25-Mar-2019 12:47:39 -4.779592e+02 4.895235e+02 0 1
al_ti_ 1999_08_12_349_m 670 3 17 1 41 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_effect.mov 932 25-Mar-2019 12:47:42 -3.723409e+02 2.594310e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 18 1 9 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 1118 25-Mar-2019 12:47:46 -4.822042e+02 -4.327688e+01 1 0
al_ti_ 1999_08_12_349_m 670 3 19 1 29 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 898 25-Mar-2019 12:47:49 2.982688e+02 4.659913e+02 0 0
al_ti_ 1999_08_12_349_m 670 3 20 1 15 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 1047 25-Mar-2019 12:48:14 2.295953e+02 -1.596373e+02 0 1
al_ti_ 1999_08_12_349_m 670 3 21 1 71 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 629 25-Mar-2019 12:48:17 -4.197761e+02 -2.868519e+02 0 0
al_ti_ 1999_08_12_349_m 670 3 22 1 38 45 -45 left 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 496 25-Mar-2019 12:48:20 -8.485163e+01 -1.858731e+02 0 0
al_ti_ 1999_08_12_349_m 670 3 23 1 16 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 601 25-Mar-2019 12:48:23 4.138758e+02 5.796678e+01 0 0
al_ti_ 1999_08_12_349_m 670 3 24 1 12 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 1026 25-Mar-2019 12:48:49 2.996544e+02 4.549858e+02 1 1
al_ti_ 1999_08_12_349_m 670 3 25 1 32 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 878 25-Mar-2019 12:48:52 4.776937e+02 1.591952e+02 0 0
al_ti_ 1999_08_12_349_m 670 3 26 1 20 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_effect.mov 819 25-Mar-2019 12:48:55 3.861939e+02 -1.826299e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 27 1 4 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 802 25-Mar-2019 12:48:59 -4.202660e+02 -4.353743e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 28 1 49 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_effect.mov 1124 25-Mar-2019 12:49:18 3.324911e+02 2.550117e+02 1 1
al_ti_ 1999_08_12_349_m 670 3 29 1 48 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 1096 25-Mar-2019 12:49:22 4.704323e+02 2.183704e+02 0 0
al_ti_ 1999_08_12_349_m 670 3 30 1 69 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 1005 25-Mar-2019 12:49:25 3.502236e+02 -1.639937e+02 0 0
al_ti_ 1999_08_12_349_m 670 3 31 1 56 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 937 25-Mar-2019 12:49:29 7.070733e+01 1.477180e+02 0 0
al_ti_ 1999_08_12_349_m 670 3 32 1 70 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 1247 25-Mar-2019 12:49:51 -2.704553e+02 1.823055e+02 0 1
al_ti_ 1999_08_12_349_m 670 3 33 1 3 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 652 25-Mar-2019 12:49:54 -2.517875e+02 -1.386213e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 34 1 42 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_effect.mov 855 25-Mar-2019 12:49:57 -2.095921e+02 2.942366e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 35 1 8 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 614 25-Mar-2019 12:50:00 4.668136e+02 -1.407613e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 36 1 26 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 1090 25-Mar-2019 12:50:18 3.533502e+02 2.009971e+01 1 1
al_ti_ 1999_08_12_349_m 670 3 37 1 28 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 1132 25-Mar-2019 12:50:21 -4.522298e+02 -4.757273e+01 1 0
al_ti_ 1999_08_12_349_m 670 3 38 1 27 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 845 25-Mar-2019 12:50:24 2.884358e+02 -3.986423e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 39 1 68 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_effect.mov 830 25-Mar-2019 12:50:28 -3.176917e+02 4.075388e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 40 1 10 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 923 25-Mar-2019 12:50:53 -4.982219e+02 3.430610e+02 1 1
al_ti_ 1999_08_12_349_m 670 3 41 1 7 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 619 25-Mar-2019 12:50:56 -5.066274e+01 2.286642e+02 1 0
al_ti_ 1999_08_12_349_m 670 3 42 1 22 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 795 25-Mar-2019 12:50:59 4.201056e+02 4.706184e+02 0 0
