subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
sa_pr_ 1998_11_29_011_f 897 3 1 0 67 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 1397 14-May-2019 15:38:20 2.584353e+02 3.721939e+02 0 1
sa_pr_ 1998_11_29_011_f 897 3 2 0 22 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 483 14-May-2019 15:38:23 -4.317503e+02 2.653823e+02 0 0
sa_pr_ 1998_11_29_011_f 897 3 3 0 76 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 487 14-May-2019 15:38:26 2.355315e+02 -3.330469e+01 0 0
sa_pr_ 1998_11_29_011_f 897 3 4 0 29 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 895 14-May-2019 15:38:43 2.831591e+02 3.807576e+02 0 1
sa_pr_ 1998_11_29_011_f 897 3 5 0 79 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 543 14-May-2019 15:38:46 -3.294245e+02 1.745870e+02 0 0
sa_pr_ 1998_11_29_011_f 897 3 6 0 65 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 480 14-May-2019 15:38:49 -4.020539e+02 4.859526e+02 0 0
sa_pr_ 1998_11_29_011_f 897 3 7 0 61 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 430 14-May-2019 15:38:51 -1.995979e+02 4.114296e+02 0 0
sa_pr_ 1998_11_29_011_f 897 3 8 0 11 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 1304 14-May-2019 15:39:17 -2.976328e+02 -1.499344e+02 0 1
sa_pr_ 1998_11_29_011_f 897 3 9 0 7 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 591 14-May-2019 15:39:19 -3.202665e+02 3.669241e+02 0 0
sa_pr_ 1998_11_29_011_f 897 3 10 0 74 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 494 14-May-2019 15:39:22 1.501892e+02 2.850118e+02 0 0
