subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
al_ma_ 2000_102_10_270_f 901 3 1 1 66 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_effect.mov 901 14-May-2019 16:21:24 1.788640e+02 -3.823364e+02 1 1
al_ma_ 2000_102_10_270_f 901 3 2 1 19 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_effect.mov 673 14-May-2019 16:21:27 -3.465695e+02 -4.532386e+02 1 0
al_ma_ 2000_102_10_270_f 901 3 3 1 47 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 518 14-May-2019 16:21:30 2.596052e+02 4.820576e+02 0 0
al_ma_ 2000_102_10_270_f 901 3 4 1 33 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 1336 14-May-2019 16:21:47 4.204668e+02 -4.630476e+02 1 1
al_ma_ 2000_102_10_270_f 901 3 5 1 7 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 652 14-May-2019 16:21:50 4.174775e+02 1.948554e+01 1 0
al_ma_ 2000_102_10_270_f 901 3 6 1 32 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 458 14-May-2019 16:21:53 -1.381517e+01 3.561844e+02 0 0
al_ma_ 2000_102_10_270_f 901 3 7 1 69 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 413 14-May-2019 16:21:56 -1.110558e+02 -4.068704e+02 0 0
al_ma_ 2000_102_10_270_f 901 3 8 1 62 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 938 14-May-2019 16:22:17 -4.937927e+02 2.209789e+02 0 1
al_ma_ 2000_102_10_270_f 901 3 9 1 38 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 767 14-May-2019 16:22:20 3.524393e+02 -6.157691e+01 0 0
al_ma_ 2000_102_10_270_f 901 3 10 1 15 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 652 14-May-2019 16:22:23 -3.200293e+00 3.730649e+02 0 0
al_ma_ 2000_102_10_270_f 901 3 11 1 60 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_effect.mov 626 14-May-2019 16:22:26 4.978912e+02 4.085223e+02 1 0
al_ma_ 2000_102_10_270_f 901 3 12 1 24 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 903 14-May-2019 16:22:44 1.684491e+02 1.091055e+02 0 1
