subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
va_ro_1999_06_07_110_f 871 3 1 0 32 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 829 10-May-2019 09:52:16 -7.918681e+01 -4.665866e+01 0 1
va_ro_1999_06_07_110_f 871 3 2 0 79 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 584 10-May-2019 09:52:19 -1.911702e+02 1.159163e+02 0 0
va_ro_1999_06_07_110_f 871 3 3 0 75 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 548 10-May-2019 09:52:21 -1.462771e+02 4.551860e+02 0 0
va_ro_1999_06_07_110_f 871 3 4 0 23 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 651 10-May-2019 09:52:40 -3.169159e+02 -4.193796e+02 0 1
va_ro_1999_06_07_110_f 871 3 5 0 42 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 569 10-May-2019 09:52:43 -3.126615e+02 -4.032436e+02 0 0
va_ro_1999_06_07_110_f 871 3 6 0 65 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 618 10-May-2019 09:52:46 -3.371630e+02 3.040215e+02 0 0
va_ro_1999_06_07_110_f 871 3 7 0 43 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 578 10-May-2019 09:52:49 -2.215507e+02 1.697759e+02 0 0
va_ro_1999_06_07_110_f 871 3 8 0 24 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_noeffect.mov 1022 10-May-2019 09:53:07 -3.961416e+02 -1.335092e+02 0 1
va_ro_1999_06_07_110_f 871 3 9 0 28 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 530 10-May-2019 09:53:10 3.601965e+02 3.942571e+02 0 0
va_ro_1999_06_07_110_f 871 3 10 0 51 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 566 10-May-2019 09:53:13 2.021418e+02 -4.102242e+02 0 0
va_ro_1999_06_07_110_f 871 3 11 0 26 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_noeffect.mov 548 10-May-2019 09:53:16 -2.078649e+02 -4.804539e+02 0 0
va_ro_1999_06_07_110_f 871 3 12 0 40 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 807 10-May-2019 09:53:33 2.652960e+02 1.572095e+02 0 1
va_ro_1999_06_07_110_f 871 3 13 0 50 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 750 10-May-2019 09:53:36 1.773655e+02 6.211391e+01 0 0
va_ro_1999_06_07_110_f 871 3 14 0 12 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 547 10-May-2019 09:53:39 -1.577237e+02 -4.041780e+02 0 0
va_ro_1999_06_07_110_f 871 3 15 0 70 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 510 10-May-2019 09:53:42 -2.220442e+02 -1.626352e+02 0 0
va_ro_1999_06_07_110_f 871 3 16 0 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 596 10-May-2019 09:53:56 2.950902e+01 1.369791e+02 0 1
va_ro_1999_06_07_110_f 871 3 17 0 45 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 473 10-May-2019 09:53:59 -9.019882e+01 3.638406e+02 0 0
va_ro_1999_06_07_110_f 871 3 18 0 49 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 403 10-May-2019 09:54:02 1.434718e+02 3.976064e+02 0 0
va_ro_1999_06_07_110_f 871 3 19 0 61 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 356 10-May-2019 09:54:05 6.789701e+01 -1.992045e+02 0 0
va_ro_1999_06_07_110_f 871 3 20 0 71 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 695 10-May-2019 09:54:26 1.378636e+02 8.350442e+00 0 1
va_ro_1999_06_07_110_f 871 3 21 0 54 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 570 10-May-2019 09:54:29 3.409248e+02 -1.999516e+02 0 0
va_ro_1999_06_07_110_f 871 3 22 0 17 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 650 10-May-2019 09:54:32 -2.761691e+01 4.300450e+02 0 0
va_ro_1999_06_07_110_f 871 3 23 0 9 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 553 10-May-2019 09:54:35 4.391995e+02 -2.525482e+02 0 0
va_ro_1999_06_07_110_f 871 3 24 0 35 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 1387 10-May-2019 09:54:53 -1.302280e+02 -3.007489e+01 0 1
va_ro_1999_06_07_110_f 871 3 25 0 19 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 636 10-May-2019 09:54:56 3.803396e+02 4.822625e+02 0 0
va_ro_1999_06_07_110_f 871 3 26 0 48 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 476 10-May-2019 09:54:58 -4.752726e+02 4.174219e+02 0 0
va_ro_1999_06_07_110_f 871 3 27 0 38 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 689 10-May-2019 09:55:01 -2.690014e+02 1.179680e+02 0 0
