subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
ce_ro_ 1999_10_09_556_f 904 3 1 0 47 -45 45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 2999 14-May-2019 16:55:07 1.966491e+01 3.616069e+02 0 1
ce_ro_ 1999_10_09_556_f 904 3 2 0 50 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 584 14-May-2019 16:55:10 -2.526289e+02 3.145272e+02 0 0
ce_ro_ 1999_10_09_556_f 904 3 3 0 60 -45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 2999 14-May-2019 16:55:15 -1.232680e+02 4.962869e+02 0 0
ce_ro_ 1999_10_09_556_f 904 3 4 0 42 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 684 14-May-2019 16:55:30 1.283019e+02 2.471541e+02 0 1
ce_ro_ 1999_10_09_556_f 904 3 5 0 13 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 560 14-May-2019 16:55:33 -2.519327e+02 -3.020630e+01 0 0
ce_ro_ 1999_10_09_556_f 904 3 6 0 79 -45 45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 2999 14-May-2019 16:55:38 8.665044e+01 3.101311e+02 0 0
ce_ro_ 1999_10_09_556_f 904 3 7 0 2 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 571 14-May-2019 16:55:41 5.542768e+00 3.059113e+02 0 0
ce_ro_ 1999_10_09_556_f 904 3 8 0 70 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 749 14-May-2019 16:56:03 2.209974e+02 1.861550e+02 0 1
ce_ro_ 1999_10_09_556_f 904 3 9 0 59 -45 45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 3000 14-May-2019 16:56:08 -2.463418e+01 4.008860e+02 0 0
ce_ro_ 1999_10_09_556_f 904 3 10 0 34 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 614 14-May-2019 16:56:11 -1.457900e+02 4.550296e+02 0 0
ce_ro_ 1999_10_09_556_f 904 3 11 0 61 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 491 14-May-2019 16:56:14 -6.026683e+01 4.819531e+02 0 0
ce_ro_ 1999_10_09_556_f 904 3 12 0 64 -45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/8_noeffect.mov 2999 14-May-2019 16:56:37 1.985016e+02 1.446053e+02 0 1
ce_ro_ 1999_10_09_556_f 904 3 13 0 49 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 562 14-May-2019 16:56:40 4.325753e+02 4.364759e+02 0 0
ce_ro_ 1999_10_09_556_f 904 3 14 0 16 -45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_noeffect.mov 2999 14-May-2019 16:56:45 -3.702503e+02 3.452570e+02 0 0
ce_ro_ 1999_10_09_556_f 904 3 15 0 55 -45 45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 2998 14-May-2019 16:56:50 -1.051294e+02 5.345095e+01 0 0
ce_ro_ 1999_10_09_556_f 904 3 16 0 41 45 45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 2999 14-May-2019 16:57:07 4.864703e+02 -1.098144e+02 0 1
ce_ro_ 1999_10_09_556_f 904 3 17 0 44 -45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 2999 14-May-2019 16:57:13 3.209760e+02 -2.620237e+02 0 0
ce_ro_ 1999_10_09_556_f 904 3 18 0 6 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 615 14-May-2019 16:57:15 -3.896697e+02 -1.513429e+02 0 0
ce_ro_ 1999_10_09_556_f 904 3 19 0 40 -45 -45 NORESP 0 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_noeffect.mov 2999 14-May-2019 16:57:21 -3.644761e+02 9.685044e+01 0 0
