subject_name subjectNumber block iTrial unshuffled_trial targetOrientation flankersOrientation response correct onscreen_stim_duration magicShows rt date time_of_day deltaX deltaY surpriseClip isClipTrial isSurprise
ga_ma_1997_04_05_459_f 741 3 1 1 26 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/4_effect.mov 783 15-Apr-2019 11:36:47 -3.200806e+02 -3.657318e+02 1 1
ga_ma_1997_04_05_459_f 741 3 2 1 11 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/2_effect.mov 483 15-Apr-2019 11:36:50 -1.943167e+02 -2.279495e+02 1 0
ga_ma_1997_04_05_459_f 741 3 3 1 54 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/7_noeffect.mov 590 15-Apr-2019 11:36:53 2.976955e+02 4.259711e+02 0 0
ga_ma_1997_04_05_459_f 741 3 4 1 5 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_noeffect.mov 667 15-Apr-2019 11:37:18 1.069206e+02 7.965177e+01 1 1
ga_ma_1997_04_05_459_f 741 3 5 1 2 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 511 15-Apr-2019 11:37:20 -4.301001e+02 1.278100e+02 1 0
ga_ma_1997_04_05_459_f 741 3 6 1 19 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_effect.mov 506 15-Apr-2019 11:37:23 2.680629e+02 2.330286e+02 1 0
ga_ma_1997_04_05_459_f 741 3 7 1 33 45 45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/5_effect.mov 500 15-Apr-2019 11:37:26 -4.764816e+02 1.843602e+02 1 0
ga_ma_1997_04_05_459_f 741 3 8 1 4 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/1_effect.mov 651 15-Apr-2019 11:37:51 -9.372848e+01 -4.700948e+02 1 1
ga_ma_1997_04_05_459_f 741 3 9 1 46 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 579 15-Apr-2019 11:37:54 3.973996e+02 -2.997271e+02 0 0
ga_ma_1997_04_05_459_f 741 3 10 1 71 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/9_noeffect.mov 476 15-Apr-2019 11:37:57 -2.580774e+02 -2.016006e+02 0 0
ga_ma_1997_04_05_459_f 741 3 11 1 47 -45 45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 523 15-Apr-2019 11:38:00 4.591420e+02 -4.893523e+02 0 0
ga_ma_1997_04_05_459_f 741 3 12 1 18 45 -45 right 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/3_effect.mov 697 15-Apr-2019 11:38:18 -4.034043e+02 1.679857e+02 1 1
ga_ma_1997_04_05_459_f 741 3 13 1 48 -45 -45 left 1 3 /Users/lab/Documents/experiments/2019/surprise/stim/6_noeffect.mov 500 15-Apr-2019 11:38:21 5.143134e+01 3.917980e+02 0 0
